sig_id.x,conditionId,cmap_name,sig_id.y
DOSBIO002_A375_24H:BRD-K87125912:9.98177,BRD-K87125912_10 uM_24 h,BRD-K87125912,DOSBIO002_PC3_24H:BRD-K87125912:9.98177
DOSBIO001_A375_24H:BRD-K08317416:10.1576,BRD-K08317416_10 uM_24 h,BRD-K08317416,DOSBIO001_PC3_24H:BRD-K08317416:10.1576
DOSBIO001_A375_24H:BRD-K28934562:10.0731,BRD-K28934562_10 uM_24 h,BRD-K28934562,DOSBIO001_PC3_24H:BRD-K28934562:10.0731
LPROT002_A375_6H:BRD-A13254067:1,okadaic-acid_1.11 uM_6 h,okadaic-acid,LPROT003_PC3_6H:BRD-A13254067:1
DOSBIO001_A375_24H:BRD-K23319301:10.08,BRD-K23319301_10 uM_24 h,BRD-K23319301,DOSBIO001_PC3_24H:BRD-K23319301:10.08
DOSBIO001_A375_24H:BRD-K62242359:10.5421,BRD-K62242359_10 uM_24 h,BRD-K62242359,DOSBIO001_PC3_24H:BRD-K62242359:10.5421
DOSBIO002_A375_24H:BRD-K67236950:10.6884,BRD-K67236950_10 uM_24 h,BRD-K67236950,DOSVAL002_PC3_24H:BRD-K67236950:10
LPROT002_A375_6H:BRD-K92960067:10,SMER-3_10 uM_6 h,SMER-3,LPROT003_PC3_6H:BRD-K92960067:10
DOSBIO001_A375_24H:BRD-K17139610:10.0402,BRD-K17139610_10 uM_24 h,BRD-K17139610,DOSBIO001_PC3_24H:BRD-K17139610:10.0402
CPC020_A375_6H:BRD-A93393712-001-01-1:10,CVF-SUMO-14_10 uM_6 h,CVF-SUMO-14,CPC020_PC3_6H:BRD-A93393712-001-01-1:10
CPC006_A375_24H:BRD-U88459701-000-01-8:10,atorvastatin_10 uM_24 h,atorvastatin,CPC006_PC3_24H:I11
CPC006_A375_24H:BRD-K02526760-001-01-5:10,QS-11_10 uM_24 h,QS-11,CPC006_PC3_24H:J22
CPC005_A375_24H:BRD-K13725475-001-02-4:10,rhodomyrtoxin_10 uM_24 h,rhodomyrtoxin,CPC005_PC3_24H:BRD-K13725475-001-02-4:10
CPC019_A375_6H:BRD-A47832959-001-06-6:10,BRD-A47832959_10 uM_6 h,BRD-A47832959,CPC019_PC3_6H:BRD-A47832959-001-06-6:10
CPC006_A375_6H:O20,BIBR-1532_80 uM_6 h,BIBR-1532,CPC006_PC3_6H:BRD-K04623885-001-03-4:80
CPC006_A375_24H:BRD-K06593056-001-02-2:20,LE-135_20 uM_24 h,LE-135,CPC006_PC3_24H:G19
CPC019_A375_6H:BRD-K31706415-001-01-7:10,BRD-K31706415_10 uM_6 h,BRD-K31706415,CPC019_PC3_6H:BRD-K31706415-001-01-7:10
CPC012_A375_6H:I08,BRD-K56196992_10 uM_6 h,BRD-K56196992,CPC012_PC3_6H:BRD-K56196992-001-01-2:10
CPC018_A375_6H:BRD-K96799727-001-01-7:10,pifithrin-mu_10 uM_6 h,pifithrin-mu,CPC004_PC3_6H:BRD-K96799727-001-01-7:10
CPC019_A375_6H:BRD-K71303366-001-01-3:10,BRD-K71303366_10 uM_6 h,BRD-K71303366,CPC019_PC3_6H:BRD-K71303366-001-01-3:10
CPC013_A375_6H:BRD-K28120222-001-05-0:10,BRD-K28120222_10 uM_6 h,BRD-K28120222,CPC013_PC3_6H:BRD-K28120222-001-05-0:10
CPC018_A375_6H:BRD-K51290057-001-01-0:10,SA-792709_10 uM_6 h,SA-792709,CPC004_PC3_6H:BRD-K51290057-001-01-0:10
CPC010_A375_6H:H17,BRD-K27169919_10 uM_6 h,BRD-K27169919,CPC010_PC3_6H:BRD-K27169919-001-07-2:10
CPC019_A375_6H:BRD-K35424586-001-02-4:10,SA-247714_10 uM_6 h,SA-247714,CPC019_PC3_6H:BRD-K35424586-001-02-4:10
CPC019_A375_6H:BRD-K06405410-001-01-2:10,BRD-K06405410_10 uM_6 h,BRD-K06405410,CPC019_PC3_6H:BRD-K06405410-001-01-2:10
CPC019_A375_6H:BRD-K74486276-001-01-2:10,BRD-K74486276_10 uM_6 h,BRD-K74486276,CPC019_PC3_6H:BRD-K74486276-001-01-2:10
CPC016_A375_6H:BRD-A49680073-001-01-9:10,BRD-A49680073_10 uM_6 h,BRD-A49680073,CPC001_PC3_6H:BRD-A49680073-001-01-9:10
CPC020_A375_6H:BRD-K50234570-001-09-0:10,EMF-bca1-16_10 uM_6 h,EMF-bca1-16,CPC019_PC3_6H:BRD-K50234570-001-06-6:10
CPC006_A375_6H:N03,chaetocin_0.08 uM_6 h,chaetocin,CPC006_PC3_6H:BRD-A85860691-001-02-2:0.08
CPC006_A375_24H:BRD-A62182663-001-01-4:10,YK-4279_10 uM_24 h,YK-4279,CPC006_PC3_24H:C13
CPC006_A375_6H:C04,AZD-8055_10 uM_6 h,AZD-8055,CPC006_PC3_6H:BRD-K69932463-001-03-1:10
CPC006_A375_24H:BRD-A19633847-050-20-6:10,perhexiline_10 uM_24 h,perhexiline,REP.A004_PC3_24H:D13
CPC005_A375_24H:BRD-K32828673-002-03-9:10,chelidonine_10 uM_24 h,chelidonine,CPC005_PC3_24H:BRD-K32828673-002-03-9:10
CPC010_A375_6H:A07,BRD-K06765193_10 uM_6 h,BRD-K06765193,CPC013_PC3_6H:BRD-K06765193-001-05-3:10
CPC006_A375_24H:BRD-K01976263-003-04-5:0.63,emetine_0.66 uM_24 h,emetine,CPC006_PC3_24H:N07
CPC019_A375_6H:BRD-K03814443-001-01-9:10,SA-423131_10 uM_6 h,SA-423131,CPC019_PC3_6H:BRD-K03814443-001-01-9:10
CPC019_A375_6H:BRD-K49010888-001-01-2:10,BRD-K49010888_10 uM_6 h,BRD-K49010888,CPC019_PC3_6H:BRD-K49010888-001-01-2:10
CPC017_A375_6H:BRD-K40919711-001-02-4:10,BAPTA-AM_10 uM_6 h,BAPTA-AM,CPC001_PC3_6H:BRD-K40919711-001-02-4:10
CPC006_A375_6H:F20,BML-259_80 uM_6 h,BML-259,CPC006_PC3_6H:BRD-K71799778-001-03-0:80
CPC020_A375_6H:BRD-K94173926-001-01-6:10,I-505056_10 uM_6 h,I-505056,CPC020_PC3_6H:BRD-K94173926-001-01-6:10
CPC020_A375_6H:BRD-A83124583-003-01-4:10,EMF-sumo1-39_10 uM_6 h,EMF-sumo1-39,CPC020_PC3_6H:BRD-A83124583-003-01-4:10
CPC013_A375_6H:BRD-K80346834-001-01-5:10,BRD-K80346834_10 uM_6 h,BRD-K80346834,CPC013_PC3_6H:BRD-K80346834-001-01-5:10
CPC006_A375_24H:BRD-K33272502-001-01-2:40,DG-041_40 uM_24 h,DG-041,CPC006_PC3_24H:N02
CPC010_A375_6H:M14,BRD-A18725729_10 uM_6 h,BRD-A18725729,CPC010_PC3_6H:BRD-A18725729-001-08-2:10
CPC019_A375_6H:BRD-K30849099-001-07-6:10,MW-STK33-2A_10 uM_6 h,MW-STK33-2A,CPC019_PC3_6H:BRD-K30849099-001-07-6:10
CPC018_A375_6H:BRD-K98548675-001-02-6:10,parthenolide_10 uM_6 h,parthenolide,CPC002_PC3_6H:BRD-K98548675-001-02-6:10
CPC006_A375_6H:J24,pyrvinium-pamoate_10 uM_6 h,pyrvinium-pamoate,CPC006_PC3_6H:BRD-M86331534-373-01-5:10
CPC013_A375_6H:BRD-K74623475-001-02-7:10,BRD-K74623475_10 uM_6 h,BRD-K74623475,CPC013_PC3_6H:BRD-K74623475-001-02-7:10
CPC020_A375_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11_10 uM_6 h,CVF-SUMO-11,CPC020_PC3_6H:BRD-A50774520-001-01-5:10
CPC005_A375_6H:BRD-A78360835-001-01-1:10,cercosporin_10 uM_6 h,cercosporin,CPC005_PC3_6H:BRD-A78360835-001-01-1:10
CPC013_A375_6H:BRD-K66254772-001-01-3:10,RS-I-002-6_10 uM_6 h,RS-I-002-6,CPC013_PC3_6H:BRD-K66254772-001-01-3:10
CPC006_A375_24H:BRD-K39503511-001-02-1:80,quiflapon_80 uM_24 h,quiflapon,CPC006_PC3_24H:O16
CPC013_A375_6H:BRD-K35638681-001-01-5:10,BRD-K35638681_10 uM_6 h,BRD-K35638681,CPC013_PC3_6H:BRD-K35638681-001-01-5:10
CPC008_A375_6H:M24,ML-179_10 uM_6 h,ML-179,CPC008_PC3_6H:BRD-K77547509-001-01-7:10
CPC010_A375_6H:F05,BRD-A18411371_10 uM_6 h,BRD-A18411371,CPC010_PC3_6H:BRD-A18411371-001-10-6:10
CPC006_A375_6H:D19,CHEMBL-1222381_80 uM_6 h,CHEMBL-1222381,CPC006_PC3_6H:BRD-K53903639-001-01-3:80
CPC006_A375_6H:L19,triptolide_0.08 uM_6 h,triptolide,CPC006_PC3_6H:BRD-A13122391-001-01-9:0.08
CPC006_A375_6H:P08,curcumin_50 uM_6 h,curcumin,CPC006_PC3_6H:BRD-K74148702-001-03-8:48
CPC005_A375_24H:BRD-A81772229-001-01-6:10,simvastatin_10 uM_24 h,simvastatin,CPC004_PC3_24H:BRD-K22134346-001-11-6:10
CPC005_A375_24H:BRD-A81772229-001-01-6:10,simvastatin_10 uM_24 h,simvastatin,CPC005_PC3_24H:BRD-A81772229-001-01-6:10
CPC006_A375_6H:M13,BRD-K28296557_10 uM_6 h,BRD-K28296557,CPC006_PC3_6H:BRD-K28296557-005-14-6:10
CPC005_A375_24H:BRD-K49049886-001-03-8:10,CGS-15943_10 uM_24 h,CGS-15943,ASG002_PC3_24H:A07
CPC004_A375_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,cycloheximide,CPC004_PC3_6H:BRD-K36055864-001-09-3:10
CPC009_A375_6H:BRD-K00313977-019-01-1:10,BRD-K00313977_10 uM_6 h,BRD-K00313977,CPC009_PC3_6H:G03
CPC019_A375_6H:BRD-K78930611-001-07-6:10,MW-STK33-2B_10 uM_6 h,MW-STK33-2B,CPC019_PC3_6H:BRD-K78930611-001-07-6:10
CPC006_A375_24H:BRD-K02822062-001-01-3:10,CT-200783_10 uM_24 h,CT-200783,CPC006_PC3_24H:A09
CPC006_A375_24H:BRD-A47829399-001-01-1:10,artesunate_10 uM_24 h,artesunate,CPC011_PC3_24H:BRD-K79759031-001-05-4:10
CPC006_A375_24H:BRD-A47829399-001-01-1:10,artesunate_10 uM_24 h,artesunate,CPC006_PC3_24H:G20
CPC005_A375_24H:BRD-A34299591-001-03-4:10,budesonide_10 uM_24 h,budesonide,CPC005_PC3_24H:BRD-A34299591-001-03-4:10
CPC005_A375_24H:BRD-K58299615-001-02-7:10,Ro-90-7501_10 uM_24 h,Ro-90-7501,CPC005_PC3_24H:BRD-K58299615-001-02-7:10
CPC020_A375_6H:BRD-K06666320-001-06-7:10,MW-STK33-23_10 uM_6 h,MW-STK33-23,CPC020_PC3_6H:BRD-K06666320-001-06-7:10
CPC013_A375_6H:BRD-U82589721-000-01-4:10,HG-5-113-01_10 uM_6 h,HG-5-113-01,CPC013_PC3_6H:BRD-U82589721-000-01-4:10
CPC006_A375_6H:H21,MLN-4924_12 uM_6 h,MLN-4924,CPC006_PC3_6H:BRD-K67844266-001-01-3:11.1
CPC006_A375_24H:BRD-K64642496-001-01-6:40,KO-143_40 uM_24 h,KO-143,CPC006_PC3_24H:O24
CPC006_A375_24H:BRD-K61323504-001-03-2:11.1,SB-225002_12 uM_24 h,SB-225002,CPC006_PC3_24H:M22
CPC010_A375_6H:O24,pitavastatin_10 uM_6 h,pitavastatin,CPC010_PC3_6H:BRD-K30097969-001-04-6:10
CPC006_A375_24H:BRD-A43331270-001-01-6:10,niguldipine_10 uM_24 h,niguldipine,CPC006_PC3_24H:M07
CPC006_A375_6H:A19,KU-0060648_10 uM_6 h,KU-0060648,CPC006_PC3_6H:BRD-K09499853-305-01-1:10
CPC006_A375_24H:BRD-K73261812-001-01-1:10,BRD-K73261812_10 uM_24 h,BRD-K73261812,CPC006_PC3_24H:J05
CPC006_A375_24H:BRD-K10882151-001-06-8:40,BRD-K10882151_40 uM_24 h,BRD-K10882151,CPC006_PC3_24H:E11
CPC005_A375_24H:BRD-A63998256-001-02-3:10,helveticoside_10 uM_24 h,helveticoside,CPC005_PC3_24H:BRD-A63998256-001-02-3:10
CPC019_A375_6H:BRD-K37043259-001-01-8:10,BRD-K37043259_10 uM_6 h,BRD-K37043259,CPC019_PC3_6H:BRD-K37043259-001-01-8:10
CPC019_A375_6H:BRD-K38340366-001-06-6:10,MW-STK33-1C_10 uM_6 h,MW-STK33-1C,CPC019_PC3_6H:BRD-K38340366-001-06-6:10
CPC012_A375_6H:A05,ST-056792_10 uM_6 h,ST-056792,CPC012_PC3_6H:BRD-K42308740-001-01-5:10
CPC016_A375_6H:BRD-A17065207-001-06-9:10,brefeldin-a_10 uM_6 h,brefeldin-a,CPC001_PC3_6H:BRD-A17065207-001-06-9:10
CPC006_A375_6H:F16,BRD-K68336408_60 uM_6 h,BRD-K68336408,CPC006_PC3_6H:BRD-K68336408-001-04-2:56.78
CPC006_A375_6H:M08,PIK-75_0.08 uM_6 h,PIK-75,CPC006_PC3_6H:BRD-K49371609-310-01-1:0.09
CPC004_A375_6H:BRD-A48237631-001-03-0:10,mitomycin-c_10 uM_6 h,mitomycin-c,CPC004_PC3_6H:BRD-A48237631-001-03-0:10
CPC020_A375_6H:BRD-A83892713-001-01-3:10,rifampicin_10 uM_6 h,rifampicin,CPC020_PC3_6H:BRD-K01507359-001-10-4:10
CPC010_A375_6H:N22,granisetron_10 uM_6 h,granisetron,CPC010_PC3_6H:BRD-K10860596-003-06-3:10
CPC012_A375_6H:G07,BRD-K95760042_10 uM_6 h,BRD-K95760042,CPC013_PC3_6H:BRD-K95760042-001-01-8:10
CPC019_A375_6H:BRD-K55827386-001-01-7:10,BRD-K55827386_10 uM_6 h,BRD-K55827386,CPC019_PC3_6H:BRD-K55827386-001-01-7:10
CPC013_A375_6H:BRD-K25504083-001-03-1:10,cytochalasin-d_10 uM_6 h,cytochalasin-d,CPC013_PC3_6H:BRD-K25504083-001-03-1:10
CPC006_A375_24H:BRD-K90382497-001-03-2:10,GW-843682X_10 uM_24 h,GW-843682X,DOSVAL001_PC3_24H:BRD-K90382497:10
CPC007_A375_24H:BRD-K23673040-001-12-9:10,BRD-K23673040_10 uM_24 h,BRD-K23673040,CPC007_PC3_24H:BRD-K23673040-001-12-9:10
CPC013_A375_6H:BRD-K24681473-004-01-4:10,YM-155_10 uM_6 h,YM-155,CPC013_PC3_6H:BRD-K24681473-004-01-4:10
CPC010_A375_6H:L16,BRD-K06217810_10 uM_6 h,BRD-K06217810,CPC010_PC3_6H:BRD-K06217810-019-03-5:10
CPC020_A375_6H:BRD-A49848186-003-01-2:10,BRD-A49848186_10 uM_6 h,BRD-A49848186,CPC020_PC3_6H:BRD-A49848186-003-01-2:10
CPC020_A375_6H:BRD-K52522949-001-01-7:10,NCH-51_10 uM_6 h,NCH-51,CPC020_PC3_6H:BRD-K52522949-001-01-7:10
CPC005_A375_24H:BRD-K51018020-001-01-9:10,VAMA-37_10 uM_24 h,VAMA-37,CPC005_PC3_24H:BRD-K51018020-001-01-9:10
CPC019_A375_6H:BRD-K82594686-001-01-7:10,BRD-K82594686_10 uM_6 h,BRD-K82594686,CPC019_PC3_6H:BRD-K82594686-001-01-7:10
CPC008_A375_6H:P17,BRD-K10846167_10 uM_6 h,BRD-K10846167,CPC008_PC3_6H:BRD-K10846167-001-01-6:10
CPC013_A375_6H:BRD-K94493764-001-01-3:10,BRD-K94493764_10 uM_6 h,BRD-K94493764,CPC013_PC3_6H:BRD-K94493764-001-01-3:10
CPC004_A375_6H:BRD-K30240666-051-08-4:10,clemastine_10 uM_6 h,clemastine,CPC004_PC3_6H:BRD-K30240666-051-08-4:10
CPC016_A375_6H:BRD-K80348542-001-01-4:10,cephaeline_10 uM_6 h,cephaeline,CPC002_PC3_6H:BRD-K80348542-001-01-4:10
CPC010_A375_6H:J06,BRD-K65955264_10 uM_6 h,BRD-K65955264,CPC010_PC3_6H:BRD-K65955264-005-03-8:10
CPC019_A375_6H:BRD-K98824517-001-06-4:10,BRD-K98824517_10 uM_6 h,BRD-K98824517,CPC019_PC3_6H:BRD-K98824517-001-06-4:10
CPC006_A375_24H:BRD-K67075780-001-03-7:160,TGX-115_150 uM_24 h,TGX-115,CPC006_PC3_24H:D18
CPC019_A375_6H:BRD-K23282736-001-01-1:10,BRD-K23282736_10 uM_6 h,BRD-K23282736,CPC019_PC3_6H:BRD-K23282736-001-01-1:10
CPC016_A375_6H:BRD-A82371568-001-01-5:10,clofarabine_10 uM_6 h,clofarabine,CPC001_PC3_6H:BRD-A82371568-001-01-5:10
CPC013_A375_6H:BRD-K55612480-001-01-8:10,BRD-K55612480_10 uM_6 h,BRD-K55612480,CPC013_PC3_6H:BRD-K55612480-001-01-8:10
CPC006_A375_6H:B13,PP-110_20 uM_6 h,PP-110,CPC006_PC3_6H:BRD-K03618428-001-01-3:22.2
CPC006_A375_24H:BRD-K78513633-001-07-4:177.6,lonidamine_200 uM_24 h,lonidamine,CPC006_PC3_24H:H18
CPC004_A375_6H:BRD-K04548931-003-05-8:10,epirubicin_10 uM_6 h,epirubicin,CPC004_PC3_6H:BRD-K04548931-003-05-8:10
CPC006_A375_24H:BRD-K67566344-001-01-8:10,KU-0063794_10 uM_24 h,KU-0063794,CPC006_PC3_24H:G06
CPC013_A375_6H:BRD-K16798053-001-01-0:10,ST-4029573_10 uM_6 h,ST-4029573,CPC013_PC3_6H:BRD-K16798053-001-01-0:10
CPC005_A375_24H:BRD-K43796186-001-01-1:10,BRD-K43796186_10 uM_24 h,BRD-K43796186,CPC005_PC3_24H:BRD-K43796186-001-01-1:10
CPC016_A375_6H:BRD-K35708212-331-03-1:10,ouabain_10 uM_6 h,ouabain,CPC003_PC3_6H:BRD-K35708212-331-03-1:10
CPC015_A375_6H:BRD-A68930007-001-03-1:10,ouabain_10 uM_6 h,ouabain,CPC003_PC3_6H:BRD-K35708212-331-03-1:10
CPC015_A375_6H:BRD-A68930007-001-03-1:10,ouabain_10 uM_6 h,ouabain,CPC004_PC3_6H:BRD-A46747628-001-01-9:10
CPC019_A375_6H:BRD-K60067222-001-01-1:10,BRD-K60067222_10 uM_6 h,BRD-K60067222,CPC019_PC3_6H:BRD-K60067222-001-01-1:10
CPC016_A375_6H:BRD-K07762753-001-02-8:10,aminopurvalanol-a_10 uM_6 h,aminopurvalanol-a,CPC002_PC3_6H:BRD-K07762753-001-02-8:10
CPC013_A375_6H:BRD-K72451865-001-01-5:10,BRD-K72451865_10 uM_6 h,BRD-K72451865,CPC013_PC3_6H:BRD-K72451865-001-01-5:10
CPC019_A375_6H:BRD-K48803730-001-01-1:10,BRD-K48803730_10 uM_6 h,BRD-K48803730,CPC019_PC3_6H:BRD-K48803730-001-01-1:10
CPC012_A375_6H:G22,thiostrepton_10 uM_6 h,thiostrepton,CPC014_PC3_6H:BRD-A20697603-001-06-4:10
CPC006_A375_24H:BRD-K33583600-001-09-6:10,BRD-K33583600_10 uM_24 h,BRD-K33583600,CPC006_PC3_24H:L12
CPC020_A375_6H:BRD-K60895275-001-06-0:10,BRD-K60895275_10 uM_6 h,BRD-K60895275,CPC020_PC3_6H:BRD-K60895275-001-06-0:10
CPC018_A375_6H:BRD-A46747628-001-01-9:10,ouabain_10 uM_6 h,ouabain,CPC003_PC3_6H:BRD-K35708212-331-03-1:10
CPC018_A375_6H:BRD-A46747628-001-01-9:10,ouabain_10 uM_6 h,ouabain,CPC004_PC3_6H:BRD-A46747628-001-01-9:10
CPC006_A375_24H:BRD-A75517195-001-01-3:40,thiazolopyrimidine_40 uM_24 h,thiazolopyrimidine,CPC006_PC3_24H:B11
CPC013_A375_6H:BRD-K82685933-001-02-2:10,BRD-K82685933_10 uM_6 h,BRD-K82685933,CPC013_PC3_6H:BRD-K82685933-001-02-2:10
CPC013_A375_6H:BRD-K49810818-001-01-0:10,sorafenib_10 uM_6 h,sorafenib,CPC013_PC3_6H:BRD-K49810818-001-01-0:10
CPC012_A375_6H:K18,BRD-K30381304_10 uM_6 h,BRD-K30381304,CPC012_PC3_6H:BRD-K30381304-001-06-3:10
CPC015_A375_6H:BRD-K39120595-304-03-9:10,bithionol_10 uM_6 h,bithionol,CPC004_PC3_6H:BRD-K39120595-304-03-9:10
CPC020_A375_6H:BRD-K03406345-001-11-2:10,azacitidine_10 uM_6 h,azacitidine,CPC020_PC3_6H:BRD-K03406345-001-11-2:10
CPC013_A375_6H:BRD-K83643280-001-01-1:10,BG-FA-0953_10 uM_6 h,BG-FA-0953,CPC013_PC3_6H:BRD-K83643280-001-01-1:10
CPC019_A375_6H:BRD-K60297835-001-01-3:10,BRD-K60297835_10 uM_6 h,BRD-K60297835,CPC019_PC3_6H:BRD-K60297835-001-01-3:10
CPC010_A375_6H:E03,BRD-K53932786_10 uM_6 h,BRD-K53932786,CPC010_PC3_6H:BRD-K53932786-001-08-8:10
CPC004_A375_6H:BRD-K24132293-001-13-7:10,piperlongumine_10 uM_6 h,piperlongumine,CPC004_PC3_6H:BRD-K24132293-001-13-7:10
CPC015_A375_6H:BRD-A73909368-001-01-5:10,dactinomycin_10 uM_6 h,dactinomycin,CPC010_PC3_6H:BRD-K70578146-001-03-4:10
CPC015_A375_6H:BRD-A73909368-001-01-5:10,dactinomycin_10 uM_6 h,dactinomycin,CPC003_PC3_6H:BRD-A73909368-001-01-5:10
CPC018_A375_6H:BRD-K36055864-001-09-3:10,cycloheximide_10 uM_6 h,cycloheximide,CPC004_PC3_6H:BRD-K36055864-001-09-3:10
CPC005_A375_24H:BRD-K95655893-001-01-0:10,MAZ-51_10 uM_24 h,MAZ-51,CPC005_PC3_24H:BRD-K95655893-001-01-0:10
