sig_id.x,conditionId,cmap_name,sig_id.y
DOSBIO002_HT29_24H:BRD-K87838848:9.99211,BRD-K87838848_10 uM_24 h,BRD-K87838848,DOSBIO002_PC3_24H:BRD-K87838848:9.99211
DOSBIO002_HT29_24H:BRD-K20109053:10.0611,BRD-K20109053_10 uM_24 h,BRD-K20109053,DOSBIO002_PC3_24H:BRD-K20109053:10.0611
DOSBIO001_HT29_24H:BRD-K96041907:10.2154,BRD-K96041907_10 uM_24 h,BRD-K96041907,DOSBIO001_PC3_24H:BRD-K96041907:10.2154
POL001_HT29_24H:O13,arbidol_10 uM_24 h,arbidol,POL001_PC3_24H:O13
DOSBIO002_HT29_24H:BRD-K79532217:10.3153,BRD-K79532217_10 uM_24 h,BRD-K79532217,DOSBIO002_PC3_24H:BRD-K79532217:10.3153
DOSBIO002_HT29_24H:BRD-K74461819:9.98767,BRD-K74461819_10 uM_24 h,BRD-K74461819,DOSBIO002_PC3_24H:BRD-K74461819:9.98767
DOSBIO001_HT29_24H:BRD-K32389477:10.1556,BRD-K32389477_10 uM_24 h,BRD-K32389477,DOSBIO001_PC3_24H:BRD-K32389477:10.1556
POL001_HT29_24H:O07,JG-98_4 uM_24 h,JG-98,POL001_PC3_24H:O07
DOSBIO001_HT29_24H:BRD-K58860003:9.95458,SA-1921617_10 uM_24 h,SA-1921617,DOSBIO001_PC3_24H:BRD-K58860003:9.95458
DOSBIO002_HT29_24H:BRD-K67236950:10.6884,BRD-K67236950_10 uM_24 h,BRD-K67236950,DOSVAL002_PC3_24H:BRD-K67236950:10
POL001_HT29_24H:M13,oligomycin-a_10 uM_24 h,oligomycin-a,POL001_PC3_24H:M13
PCL001_HT29_24H:BRD-K36363294:10,I-BET-151_10 uM_24 h,I-BET-151,MOAR006_PC3_24H:M10
CPC012_HT29_6H:BRD-K89626439-001-01-0:10,sirolimus_10 uM_6 h,sirolimus,CPC014_PC3_6H:BRD-K99369265-001-01-4:10
CPC005_HT29_24H:BRD-K56429665-001-03-9:10,calcipotriol_10 uM_24 h,calcipotriol,CPC005_PC3_24H:BRD-K56429665-001-03-9:10
CPC010_HT29_6H:BRD-K28916077-001-04-0:10,BRD-K28916077_10 uM_6 h,BRD-K28916077,CPC010_PC3_6H:BRD-K28916077-001-04-0:10
CPC013_HT29_6H:H04,cytochalasin-d_10 uM_6 h,cytochalasin-d,CPC013_PC3_6H:BRD-K25504083-001-03-1:10
CPC018_HT29_6H:BRD-K63606607-001-01-8:10,bufalin_10 uM_6 h,bufalin,CPC003_PC3_6H:BRD-K63606607-001-01-8:10
CPC006_HT29_24H:BRD-K16406336-311-01-2:10,methylene-blue_10 uM_24 h,methylene-blue,CPC006_PC3_24H:G02
CPC006_HT29_24H:BRD-K60219430-001-01-6:10,serdemetan_10 uM_24 h,serdemetan,CPC006_PC3_24H:M20
