,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.6913725733757019,0.5675142407417297,0.5964383271234431,0.507125347813884,0.7115903232203054,0.6778306563553441,0.7874675393104553,0.771480143070221,0.719971069516264,0.6813182469061018,0.7680060570007032,0.7518342256593298,0.6472054719924927,0.5776339173316956,0.49128738045692444,0.21341686761214718,0.642906008328376,0.642906008328376
1,0.6210607886314392,0.620302677154541,0.4965322557366777,0.5047338268735698,0.6752280388657546,0.6832044418005155,0.7792869210243225,0.7659875750541687,0.7025193062168515,0.6617631060291469,0.7613442575667443,0.7433967876264129,0.5957310795783997,0.6225227117538452,0.44977277517318726,0.4849175810392823,0.6310108070592901,0.6310108070592901
2,0.6921719312667847,0.6586601734161377,0.5801003602908165,0.5555382500978432,0.7039386278009122,0.6985598849890937,0.7431455850601196,0.7690902948379517,0.6785081305463868,0.6829639753044984,0.7513475023885494,0.7515871835547624,0.5794607400894165,0.5974065065383911,0.46752119064331055,0.22510850466140786,0.6261872893119176,0.6261872893119176
3,0.6420780420303345,0.6206961870193481,0.5069316069651839,0.506232562853271,0.6819080904223677,0.6837076145151695,0.7845017313957214,0.7638662457466125,0.7053070932773771,0.6833679540617033,0.7649478124492999,0.7546120034371077,0.5427296161651611,0.6172946691513062,0.4201890826225281,0.13257291286819958,0.6172863374975213,0.6172863374975213
4,0.7027921080589294,0.6550772786140442,0.5812670731701788,0.5586685671027787,0.7090769383303589,0.7036858021019234,0.7947206497192383,0.7674583196640015,0.744544101798845,0.6866243870271667,0.7827321399599804,0.7576359970916783,0.6606447696685791,0.6822075247764587,0.5349923968315125,0.5881600893252752,0.6468000198294666,0.6468000198294666
5,0.606465220451355,0.57961106300354,0.524061439111161,0.4722348186815485,0.6874752131667659,0.6664485425342059,0.790569007396698,0.7771164774894714,0.7529747648462473,0.7121746520948551,0.7898401023921547,0.7691660056844469,0.6076949238777161,0.6450008749961853,0.41423553228378296,0.5001965745769048,0.6262740432282372,0.6262740432282372
6,0.5166507959365845,0.46822577714920044,0.44415241307756403,0.4091748982784475,0.6534528058695221,0.6399018441403926,0.7765403389930725,0.7424749732017517,0.7285086094058129,0.6810547463460892,0.7780577938817081,0.7531157049375373,0.5359554886817932,0.5712166428565979,0.30587393045425415,0.1567328996690121,0.5904694626214555,0.5904694626214555
7,0.6346262693405151,0.5811092853546143,0.5501919930425323,0.47140316580852987,0.6977171326591314,0.6665947848502876,0.8066762089729309,0.7439782023429871,0.7670239831545238,0.6906153348244484,0.7985794891208334,0.7579854914402804,0.5905267000198364,0.6035009026527405,0.4531847834587097,0.5154524239740693,0.6298656553638706,0.6298656553638706
8,0.5413621664047241,0.4379439353942871,0.43008723349233835,0.3560607490246415,0.64554084870117,0.6187561967083084,0.7765098810195923,0.7562277317047119,0.7384187306229971,0.6989455446289108,0.7819371586177059,0.7622331284288453,0.556252121925354,0.5722406506538391,0.3015519380569458,0.14388186497695732,0.5816304778901447,0.5816304778901447
9,0.5834425687789917,0.535616397857666,0.47445271691174346,0.45267785078958356,0.6642474717430101,0.6586853063652587,0.7401230931282043,0.71158766746521,0.6862090048228059,0.6637610229703682,0.7565112757557731,0.7454483111904291,0.5844120979309082,0.5446727871894836,0.3816031515598297,0.26117950059179446,0.6039088836010311,0.6039088836010311
