sig_id.x,conditionId,cmap_name,sig_id.y
DOSBIO002_PC3_24H:BRD-K74461819:9.98767,BRD-K74461819_10 uM_24 h,BRD-K74461819,DOSVAL001_HA1E_24H:BRD-K74461819:9.98767
POL001_PC3_24H:H13,WYE-125132_10 uM_24 h,WYE-125132,LJP006_HA1E_24H:L07
DOSBIO002_PC3_24H:BRD-K87125912:9.98177,BRD-K87125912_10 uM_24 h,BRD-K87125912,DOSVAL001_HA1E_24H:BRD-K87125912:10.0169
DOSBIO001_PC3_24H:BRD-K96041907:10.2154,BRD-K96041907_10 uM_24 h,BRD-K96041907,DOSVAL003_HA1E_24H:BRD-K96041907:10
ASG002_PC3_24H:A07,CGS-15943_10 uM_24 h,CGS-15943,CPC005_HA1E_24H:BRD-K49049886-001-03-8:10
ASG002_PC3_24H:J01,GDC-0199_10 uM_24 h,GDC-0199,REP.A017_HA1E_24H:G01
CPC006_PC3_6H:BRD-K69932463-001-03-1:10,AZD-8055_10 uM_6 h,AZD-8055,CPC006_HA1E_6H:BRD-K69932463-001-03-1:10
CPC004_PC3_6H:BRD-K39120595-304-03-9:10,bithionol_10 uM_6 h,bithionol,CPC004_HA1E_6H:BRD-K39120595-304-03-9:10
CPC006_PC3_6H:BRD-M86331534-373-01-5:10,pyrvinium-pamoate_10 uM_6 h,pyrvinium-pamoate,CPC006_HA1E_6H:BRD-M86331534-373-01-5:10
CPC012_PC3_6H:BRD-K56653679-001-01-2:10,MD-041_10 uM_6 h,MD-041,CPC012_HA1E_6H:BRD-K56653679-001-01-2:10
CPC004_PC3_24H:BRD-A68930007-001-03-1:10,ouabain_10 uM_24 h,ouabain,CPC004_HA1E_24H:BRD-A68930007-001-03-1:10
CPC014_PC3_6H:BRD-K05396879-001-05-9:10,BRD-K05396879_10 uM_6 h,BRD-K05396879,CPC014_HA1E_6H:BRD-K05396879-001-05-9:10
CPC001_PC3_24H:N19,paclitaxel_10 uM_24 h,paclitaxel,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10
CPC009_PC3_6H:G14,BRD-A11087911_10 uM_6 h,BRD-A11087911,CPC009_HA1E_6H:BRD-A11087911-001-05-8:10
CPC006_PC3_24H:I05,ingenol_10 uM_24 h,ingenol,CPC006_HA1E_24H:I05
CPC014_PC3_6H:BRD-K85493820-001-01-6:10,KM-00927_10 uM_6 h,KM-00927,CPC014_HA1E_6H:BRD-K85493820-001-01-6:10
CPC001_PC3_24H:C02,T-98475_10 uM_24 h,T-98475,CPC001_HA1E_24H:BRD-K62221994-001-01-8:10
CPC001_PC3_24H:P17,angiogenesis-inhibitor_10 uM_24 h,angiogenesis-inhibitor,CPC001_HA1E_24H:BRD-K08502430-001-01-0:10
CPC006_PC3_6H:BRD-A36275421-001-11-1:10,BRD-A36275421_10 uM_6 h,BRD-A36275421,CPC006_HA1E_6H:BRD-A36275421-001-11-1:10
CPC008_PC3_24H:BRD-K83778500-001-01-9:10,AT-CSC-18_10 uM_24 h,AT-CSC-18,CPC006_HA1E_24H:K13
CPC001_PC3_6H:BRD-K15935639-001-02-0:10,z-leu3-VS_10 uM_6 h,z-leu3-VS,CPC001_HA1E_6H:BRD-K15935639-001-02-0:10
CPC006_PC3_24H:G02,methylene-blue_10 uM_24 h,methylene-blue,CPC006_HA1E_24H:G02
CPC005_PC3_24H:BRD-K64746805-001-02-9:10,MBCQ_10 uM_24 h,MBCQ,CPC005_HA1E_24H:BRD-K64746805-001-02-9:10
CPC020_PC3_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11_10 uM_6 h,CVF-SUMO-11,CPC020_HA1E_6H:BRD-A50774520-001-01-5:10
CPC002_PC3_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,niguldipine,CPC002_HA1E_24H:BRD-A62336480-001-02-5:10
CPC020_PC3_6H:BRD-A83124583-003-01-4:10,EMF-sumo1-39_10 uM_6 h,EMF-sumo1-39,CPC020_HA1E_6H:BRD-A83124583-003-01-4:10
CPC020_PC3_24H:BRD-A82307304-001-01-8:10,atorvastatin_10 uM_24 h,atorvastatin,CPC006_HA1E_24H:I11
CPC010_PC3_6H:BRD-K70578146-001-03-4:10,dactinomycin_10 uM_6 h,dactinomycin,CPC010_HA1E_6H:BRD-K70578146-001-03-4:10
CPC002_PC3_24H:BRD-K32501161-300-04-7:10,vanoxerine_10 uM_24 h,vanoxerine,CPC002_HA1E_24H:BRD-K32501161-300-04-7:10
CPC002_PC3_24H:BRD-K12079898-001-01-8:10,PD-160170_10 uM_24 h,PD-160170,CPC002_HA1E_24H:BRD-K12079898-001-01-8:10
CPC006_PC3_24H:C13,YK-4279_10 uM_24 h,YK-4279,CPC006_HA1E_24H:C13
CPC003_PC3_24H:BRD-A55594068-065-03-1:10,vinblastine_10 uM_24 h,vinblastine,CPC001_HA1E_24H:BRD-A22783572-065-01-3:10
CPC003_PC3_24H:BRD-A55594068-065-03-1:10,vinblastine_10 uM_24 h,vinblastine,CPC003_HA1E_24H:BRD-A55594068-065-03-1:10
CPC007_PC3_24H:BRD-K88198340-001-05-0:10,BRD-K88198340_10 uM_24 h,BRD-K88198340,CPC007_HA1E_24H:BRD-K88198340-001-05-0:10
CPC010_PC3_6H:BRD-K53423944-001-06-1:10,BRD-K53423944_10 uM_6 h,BRD-K53423944,CPC010_HA1E_6H:BRD-K53423944-001-06-1:10
CPC005_PC3_24H:BRD-A63998256-001-02-3:10,helveticoside_10 uM_24 h,helveticoside,CPC005_HA1E_24H:BRD-A63998256-001-02-3:10
CPC002_PC3_6H:BRD-A42649439-001-02-8:10,triciribine_10 uM_6 h,triciribine,CPC014_HA1E_6H:BRD-A11706664-001-01-1:10
CPC001_PC3_24H:B23,dichlorobenzamil_10 uM_24 h,dichlorobenzamil,CPC001_HA1E_24H:BRD-K12906962-001-02-1:10
CPC013_PC3_6H:BRD-K29733039-001-01-1:10,deforolimus_10 uM_6 h,deforolimus,CPC013_HA1E_6H:BRD-K29733039-001-01-1:10
CPC004_PC3_6H:BRD-A83326220-001-04-2:10,brazilin_10 uM_6 h,brazilin,CPC004_HA1E_6H:BRD-A83326220-001-04-2:10
CPC002_PC3_24H:BRD-K93658967-001-01-7:10,aloisine_10 uM_24 h,aloisine,CPC002_HA1E_24H:BRD-K93658967-001-01-7:10
CPC020_PC3_6H:BRD-K52522949-001-01-7:10,NCH-51_10 uM_6 h,NCH-51,CPC020_HA1E_6H:BRD-K52522949-001-01-7:10
CPC020_PC3_6H:BRD-K60895275-001-06-0:10,BRD-K60895275_10 uM_6 h,BRD-K60895275,CPC020_HA1E_6H:BRD-K60895275-001-06-0:10
CPC006_PC3_6H:BRD-K18190982-002-01-2:44.4,COT-10b_40 uM_6 h,COT-10b,CPC006_HA1E_6H:BRD-K18190982-002-01-2:44.4
CPC020_PC3_6H:BRD-A25088322-001-01-2:10,CVF-SUMO-7_10 uM_6 h,CVF-SUMO-7,CPC020_HA1E_6H:BRD-A25088322-001-01-2:10
CPC002_PC3_24H:BRD-K47598052-001-06-7:10,PP-1_10 uM_24 h,PP-1,CPC002_HA1E_24H:BRD-K47598052-001-06-7:10
CPC006_PC3_6H:BRD-K21672174-001-02-2:160,Ro-28-1675_150 uM_6 h,Ro-28-1675,CPC006_HA1E_6H:BRD-K21672174-001-02-2:160
CPC001_PC3_24H:O19,vinblastine_10 uM_24 h,vinblastine,CPC003_HA1E_24H:BRD-A55594068-065-03-1:10
CPC002_PC3_24H:BRD-K18619710-001-03-7:10,digoxigenin_10 uM_24 h,digoxigenin,CPC002_HA1E_24H:BRD-K18619710-001-03-7:10
CPC010_PC3_6H:BRD-K78385490-019-02-2:10,BRD-K78385490_10 uM_6 h,BRD-K78385490,CPC010_HA1E_6H:BRD-K78385490-019-02-2:10
CPC006_PC3_6H:BRD-K94325918-001-03-8:10,kinetin-riboside_10 uM_6 h,kinetin-riboside,CPC006_HA1E_6H:BRD-K94325918-001-03-8:10
CPC006_PC3_6H:BRD-A02481876-001-09-9:60,importazole_60 uM_6 h,importazole,CPC006_HA1E_6H:BRD-A02481876-001-09-9:60
CPC019_PC3_6H:BRD-K38340366-001-06-6:10,MW-STK33-1C_10 uM_6 h,MW-STK33-1C,CPC019_HA1E_6H:BRD-K38340366-001-06-6:10
CPC004_PC3_24H:BRD-A28746609-001-05-7:10,paclitaxel_10 uM_24 h,paclitaxel,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10
CPC014_PC3_6H:BRD-K09790412-001-03-8:10,H-9_10 uM_6 h,H-9,CPC002_HA1E_6H:BRD-K70577657-300-04-1:10
CPC014_PC3_6H:BRD-K73982490-001-01-1:10,BI-78D3_10 uM_6 h,BI-78D3,CPC014_HA1E_6H:BRD-K73982490-001-01-1:10
CPC002_PC3_24H:BRD-A84189516-001-01-2:10,baccatin-III_10 uM_24 h,baccatin-III,CPC002_HA1E_24H:BRD-A84189516-001-01-2:10
CPC014_PC3_6H:BRD-K94294671-003-01-3:10,OSI-027_10 uM_6 h,OSI-027,CPC014_HA1E_6H:BRD-K94294671-003-01-3:10
CPC001_PC3_24H:B09,diphenyleneiodonium_10 uM_24 h,diphenyleneiodonium,CPC001_HA1E_24H:BRD-K65814004-003-01-1:10
CPC001_PC3_6H:BRD-K48029790-001-01-0:10,OBAA_10 uM_6 h,OBAA,CPC001_HA1E_6H:BRD-K48029790-001-01-0:10
CPC010_PC3_6H:BRD-A18411371-001-10-6:10,BRD-A18411371_10 uM_6 h,BRD-A18411371,CPC010_HA1E_6H:BRD-A18411371-001-10-6:10
CPC013_PC3_6H:BRD-K63068307-001-01-4:10,ZSTK-474_10 uM_6 h,ZSTK-474,CPC014_HA1E_6H:BRD-K63068307-001-02-2:10
CPC014_PC3_6H:BRD-A11706664-001-01-1:10,triciribine_10 uM_6 h,triciribine,CPC014_HA1E_6H:BRD-A11706664-001-01-1:10
CPC006_PC3_6H:BRD-A18763547-300-04-8:10,BRD-A18763547_10 uM_6 h,BRD-A18763547,CPC006_HA1E_6H:BRD-A18763547-300-04-8:10
CPC006_PC3_6H:BRD-A28105619-001-01-3:10,BRD-A28105619_10 uM_6 h,BRD-A28105619,CPC006_HA1E_6H:BRD-A28105619-001-01-3:10
CPC006_PC3_24H:B11,thiazolopyrimidine_40 uM_24 h,thiazolopyrimidine,CPC006_HA1E_24H:B11
CPC006_PC3_6H:BRD-K54233340-300-01-0:10,dorsomorphin_10 uM_6 h,dorsomorphin,CPC006_HA1E_6H:BRD-K54233340-300-01-0:10
CPC002_PC3_6H:BRD-K98548675-001-02-6:10,parthenolide_10 uM_6 h,parthenolide,CPC002_HA1E_6H:BRD-K98548675-001-02-6:10
CPC001_PC3_24H:O21,BRD-A06276885_10 uM_24 h,BRD-A06276885,CPC001_HA1E_24H:BRD-A06276885-003-01-1:10
CPC006_PC3_6H:BRD-K74402642-003-01-2:10,NSC-632839_10 uM_6 h,NSC-632839,CPC002_HA1E_6H:BRD-K37392901-003-01-7:10
CPC006_PC3_6H:BRD-K74402642-003-01-2:10,NSC-632839_10 uM_6 h,NSC-632839,CPC006_HA1E_6H:BRD-K74402642-003-01-2:10
CPC006_PC3_24H:L12,BRD-K33583600_10 uM_24 h,BRD-K33583600,CPC006_HA1E_24H:L12
CPC019_PC3_6H:BRD-K60297835-001-01-3:10,BRD-K60297835_10 uM_6 h,BRD-K60297835,CPC019_HA1E_6H:BRD-K60297835-001-01-3:10
CPC020_PC3_6H:BRD-K11558771-001-07-1:10,droxinostat_10 uM_6 h,droxinostat,CPC020_HA1E_6H:BRD-K11558771-001-07-1:10
CPC020_PC3_6H:BRD-K79390395-001-07-4:10,BRD-K79390395_10 uM_6 h,BRD-K79390395,CPC020_HA1E_6H:BRD-K79390395-001-07-4:10
CPC006_PC3_24H:I11,atorvastatin_10 uM_24 h,atorvastatin,CPC006_HA1E_24H:I11
CPC006_PC3_24H:I11,atorvastatin_10 uM_24 h,atorvastatin,REP.A023_HA1E_24H:H01
CPC006_PC3_6H:BRD-A36630025-001-02-6:0.35,SN-38_0.37 uM_6 h,SN-38,CPC006_HA1E_6H:BRD-A36630025-001-02-6:0.35
CPC006_PC3_6H:BRD-K28907958-001-02-7:11.1,CD-437_12 uM_6 h,CD-437,CPC006_HA1E_6H:BRD-K28907958-001-02-7:11.1
CPC001_PC3_24H:P03,D-64406_10 uM_24 h,D-64406,CPC001_HA1E_24H:BRD-K27665173-001-01-3:10
CPC004_PC3_24H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_24 h,cycloheximide,CPC004_HA1E_24H:BRD-A62184259-001-02-8:10
CPC004_PC3_24H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_24 h,cycloheximide,CPC004_HA1E_24H:BRD-K36055864-001-09-3:10
CPC003_PC3_6H:BRD-A73909368-001-01-5:10,dactinomycin_10 uM_6 h,dactinomycin,CPC010_HA1E_6H:BRD-K70578146-001-03-4:10
CPC013_PC3_6H:BRD-U82589721-000-01-4:10,HG-5-113-01_10 uM_6 h,HG-5-113-01,CPC013_HA1E_6H:BRD-U82589721-000-01-4:10
CPC006_PC3_24H:P15,VER-155008_12 uM_24 h,VER-155008,MUC.CP008_HA1E_24H:M19
CPC001_PC3_24H:I01,AG-592_10 uM_24 h,AG-592,CPC001_HA1E_24H:BRD-K89930444-001-01-9:10
CPC006_PC3_24H:C03,ISOX_10 uM_24 h,ISOX,CPC006_HA1E_24H:C03
CPC001_PC3_24H:O13,NTNCB_10 uM_24 h,NTNCB,CPC001_HA1E_24H:BRD-A94413429-003-01-6:10
