sig_id.x,conditionId,cmap_name,sig_id.y
ASG002_PC3_24H:A07,CGS-15943_10 uM_24 h,CGS-15943,CPC005_HA1E_24H:BRD-K49049886-001-03-8:10
ASG002_PC3_24H:J01,GDC-0199_10 uM_24 h,GDC-0199,REP.A017_HA1E_24H:G01
ASG002_PC3_24H:O16,parbendazole_10 uM_24 h,parbendazole,PBIOA019_HA1E_24H:M19
CPC006_PC3_6H:BRD-K09499853-305-01-1:10,KU-0060648_10 uM_6 h,KU-0060648,CPC006_HA1E_6H:BRD-K09499853-305-01-1:10
CPC014_PC3_6H:BRD-K05396879-001-05-9:10,BRD-K05396879_10 uM_6 h,BRD-K05396879,CPC014_HA1E_6H:BRD-K05396879-001-05-9:10
CPC001_PC3_6H:BRD-K11927976-050-01-1:10,ER-27319_10 uM_6 h,ER-27319,CPC001_HA1E_6H:BRD-K11927976-050-01-1:10
CPC020_PC3_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11_10 uM_6 h,CVF-SUMO-11,CPC020_HA1E_6H:BRD-A50774520-001-01-5:10
CPC008_PC3_24H:BRD-K10361096-001-04-6:10,BRD-K10361096_10 uM_24 h,BRD-K10361096,PCL001_HA1E_24H:BRD-K10361096:10
CPC002_PC3_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,niguldipine,CPC002_HA1E_24H:BRD-A62336480-001-02-5:10
CPC006_PC3_24H:G20,artesunate_10 uM_24 h,artesunate,REP.A002_HA1E_24H:M13
CPC007_PC3_24H:BRD-K88198340-001-05-0:10,BRD-K88198340_10 uM_24 h,BRD-K88198340,CPC007_HA1E_24H:BRD-K88198340-001-05-0:10
CPC002_PC3_24H:BRD-K18619710-001-03-7:10,digoxigenin_10 uM_24 h,digoxigenin,CPC002_HA1E_24H:BRD-K18619710-001-03-7:10
CPC006_PC3_6H:BRD-K74148702-001-03-8:48,curcumin_50 uM_6 h,curcumin,CPC006_HA1E_6H:BRD-K74148702-001-03-8:48
CPC006_PC3_24H:B11,thiazolopyrimidine_40 uM_24 h,thiazolopyrimidine,CPC006_HA1E_24H:B11
CPC007_PC3_6H:BRD-A93942655-001-02-2:10,BRD-A93942655_10 uM_6 h,BRD-A93942655,CPC007_HA1E_6H:BRD-A93942655-001-02-2:10
CPC019_PC3_6H:BRD-K60297835-001-01-3:10,BRD-K60297835_10 uM_6 h,BRD-K60297835,CPC019_HA1E_6H:BRD-K60297835-001-01-3:10
CPC001_PC3_24H:P03,D-64406_10 uM_24 h,D-64406,CPC001_HA1E_24H:BRD-K27665173-001-01-3:10
CPC004_PC3_24H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_24 h,cycloheximide,CPC004_HA1E_24H:BRD-A62184259-001-02-8:10
CPC004_PC3_24H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_24 h,cycloheximide,CPC004_HA1E_24H:BRD-K36055864-001-09-3:10
CPC019_PC3_6H:BRD-K50234570-001-06-6:10,EMF-bca1-16_10 uM_6 h,EMF-bca1-16,CPC020_HA1E_6H:BRD-K50234570-001-09-0:10
CPC009_PC3_6H:G03,BRD-K00313977_10 uM_6 h,BRD-K00313977,CPC009_HA1E_6H:BRD-K00313977-019-01-1:10
CPC001_PC3_24H:B22,olvanil_10 uM_24 h,olvanil,CPC001_HA1E_24H:BRD-K86958018-001-01-9:10
CPC003_PC3_24H:BRD-K17497770-001-01-0:10,butein_10 uM_24 h,butein,CPC003_HA1E_24H:BRD-K17497770-001-01-0:10
CPC006_PC3_24H:M07,niguldipine_10 uM_24 h,niguldipine,CPC002_HA1E_24H:BRD-A62336480-001-02-5:10
LJP009_PC3_24H:K02,HMN-214_3.33 uM_24 h,HMN-214,REP.A023_HA1E_24H:I14
REP.A001_PC3_24H:M13,hypericin_10 uM_24 h,hypericin,REP.A001_HA1E_24H:M13
REP.A017_PC3_24H:H19,DPI-201106_10 uM_24 h,DPI-201106,REP.A017_HA1E_24H:H19
PBIOA022_PC3_24H:F01,BRD-K55116708_10 uM_24 h,BRD-K55116708,PBIOA022_HA1E_24H:F01
PBIOA015_PC3_24H:N08,ciclopirox_3.33 uM_24 h,ciclopirox,PBIOA015_HA1E_24H:N08
PBIOA019_PC3_24H:G13,geldanamycin_10 uM_24 h,geldanamycin,PBIOA019_HA1E_24H:G13
PBIOA020_PC3_24H:A19,BRD-K26641843_10 uM_24 h,BRD-K26641843,PBIOA020_HA1E_24H:A19
DOSVAL003_PC3_24H:BRD-K55233780:20,BRD-K55233780_20 uM_24 h,BRD-K55233780,DOSVAL003_HA1E_24H:BRD-K55233780:20
DOSVAL002_PC3_24H:BRD-K98645985:20,BRD-K98645985_20 uM_24 h,BRD-K98645985,DOSVAL002_HA1E_24H:BRD-K98645985:20
DOSVAL001_PC3_24H:BRD-K05639119:9.99781,SA-1920013_10 uM_24 h,SA-1920013,DOSVAL001_HA1E_24H:BRD-K05639119:9.99781
DOSVAL005_PC3_24H:BRD-K92543914:20,BRD-K92543914_20 uM_24 h,BRD-K92543914,DOSVAL005_HA1E_24H:BRD-K92543914:20
DOSVAL001_PC3_24H:BRD-K69406317:10,BRD-K69406317_10 uM_24 h,BRD-K69406317,DOSVAL001_HA1E_24H:BRD-K69406317:10
