,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.6492903232574463,0.5297280550003052,0.5490419229788825,0.43988030680689816,0.694445270672219,0.6490804084870118,0.7412263751029968,0.711944043636322,0.6374524485936734,0.5705907260905192,0.7370738918032196,0.7062057968140657,0.5330513715744019,0.5028029680252075,0.49128738045692444,0.4151903706567338,0.642982847511402,0.642982847511402
1,0.5766620635986328,0.5596761703491211,0.4536132553082908,0.4412404882898938,0.6566403926234384,0.6600436248264921,0.7129656076431274,0.7288228273391724,0.5951634260096472,0.5957688819003245,0.7204847403241216,0.7189759732963183,0.477239727973938,0.49943843483924866,0.44977277517318726,0.37370838092288994,0.63110499702558,0.63110499702558
2,0.6749017238616943,0.6129001975059509,0.555855189681292,0.5160987320943594,0.6967603608962919,0.6802597660122942,0.7150476574897766,0.7598399519920349,0.6093924851353014,0.6550003347327011,0.7274457844356713,0.7408991010641816,0.49253541231155396,0.5259755849838257,0.46752119064331055,0.38020034327477603,0.6262790005948841,0.6262790005948841
3,0.2879030704498291,0.26992130279541016,0.23801798848237574,0.23806378334464143,0.574603410668253,0.5879362482649217,0.22822082042694092,0.23132702708244324,0.18426719398201402,0.18969407515616363,0.5564274511924721,0.5689627536519268,0.15103262662887573,0.25995275378227234,0.4201890826225281,0.33817722758129615,0.6173755700971644,0.6173755700971644
4,0.5870025753974915,0.6247448921203613,0.46880518160957313,0.5083208533366049,0.6624305968669443,0.682217925837795,0.7744133472442627,0.7219276428222656,0.7084100219936681,0.5922990250401144,0.7728165053269158,0.7237449600105758,0.5463501811027527,0.6074424386024475,0.5349923968315125,0.41730942442906577,0.6468768590124926,0.6468768590124926
5,0.5672274827957153,0.5498949289321899,0.46500600856127355,0.4323381338726744,0.663962423160817,0.6512690858615903,0.7622756958007812,0.7250945568084717,0.683192361053311,0.6174697109461788,0.7629234041786092,0.7325789873752396,0.5033974647521973,0.49350497126579285,0.41423553228378296,0.36507086144076945,0.6263682331945271,0.6263682331945271
6,0.5038554072380066,0.4548186957836151,0.411588477612787,0.36381487614109126,0.6421673606979972,0.6264202855443189,0.689792275428772,0.6434326767921448,0.5988456162154533,0.5132404374669601,0.7258558217511224,0.6905975279264989,0.4256528615951538,0.46116161346435547,0.30587393045425415,0.2713862383736281,0.5905686099543923,0.5905686099543923
7,0.6146683692932129,0.5369651317596436,0.5245481169225914,0.4336162429462317,0.6886451516954194,0.6504833432480666,0.7272697687149048,0.6774399876594543,0.6469371659292033,0.5761038690984516,0.7497404142555838,0.7151687157115473,0.48457443714141846,0.5052114725112915,0.4531847834587097,0.36913598746777254,0.6299672813801309,0.6299672813801309
8,0.48067009449005127,0.42492637038230896,0.3706199689628596,0.3282384372990049,0.6231360301407892,0.6097709696609162,0.6876885294914246,0.6996809244155884,0.6171572286413866,0.6017270276700731,0.7335875110414075,0.7238788089100403,0.40731602907180786,0.42421936988830566,0.3015519380569458,0.25471323340371976,0.5817345825897282,0.5817345825897282
9,0.5119035243988037,0.4807558059692383,0.4229523220640239,0.40808658541404175,0.6463761649811619,0.6419740233987705,0.6729496717453003,0.6656196713447571,0.5776469532504485,0.5678547661343669,0.7169334631262055,0.7115448806927094,0.47379836440086365,0.4860073924064636,0.3816031515598297,0.30740572075347716,0.6040080309339679,0.6040080309339679
