sig_id.x,conditionId,cmap_name,sig_id.y
CPD001_PC3_24H:BRD-K86858124-001-01-2:10,paclitaxel_10 uM_24 h,paclitaxel,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10
ASG002_PC3_24H:J01,GDC-0199_10 uM_24 h,GDC-0199,REP.A017_HA1E_24H:G01
ASG002_PC3_24H:B07,ABT-751_10 uM_24 h,ABT-751,CPC006_HA1E_24H:L05
CPC001_PC3_24H:N19,paclitaxel_10 uM_24 h,paclitaxel,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10
CPC014_PC3_6H:BRD-K85493820-001-01-6:10,KM-00927_10 uM_6 h,KM-00927,CPC014_HA1E_6H:BRD-K85493820-001-01-6:10
CPC001_PC3_24H:C02,T-98475_10 uM_24 h,T-98475,CPC001_HA1E_24H:BRD-K62221994-001-01-8:10
CPC006_PC3_6H:BRD-A36275421-001-11-1:10,BRD-A36275421_10 uM_6 h,BRD-A36275421,CPC006_HA1E_6H:BRD-A36275421-001-11-1:10
CPC003_PC3_24H:BRD-K28168037-001-01-3:10,fenretinide_10 uM_24 h,fenretinide,PBIOA016_HA1E_24H:C13
CPC004_PC3_6H:BRD-A11678676-001-03-4:10,wortmannin_10 uM_6 h,wortmannin,CPC004_HA1E_6H:BRD-A11678676-001-03-4:10
CPC005_PC3_24H:BRD-K64746805-001-02-9:10,MBCQ_10 uM_24 h,MBCQ,CPC005_HA1E_24H:BRD-K64746805-001-02-9:10
CPC020_PC3_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11_10 uM_6 h,CVF-SUMO-11,CPC020_HA1E_6H:BRD-A50774520-001-01-5:10
CPC001_PC3_6H:BRD-K06426971-001-01-9:10,ryuvidine_10 uM_6 h,ryuvidine,CPC001_HA1E_6H:BRD-K06426971-001-01-9:10
CPC001_PC3_6H:BRD-A49680073-001-01-9:10,BRD-A49680073_10 uM_6 h,BRD-A49680073,CPC001_HA1E_6H:BRD-A49680073-001-01-9:10
CPC002_PC3_24H:BRD-A62336480-001-02-5:10,niguldipine_10 uM_24 h,niguldipine,CPC002_HA1E_24H:BRD-A62336480-001-02-5:10
CPC001_PC3_24H:A15,caffeic-acid_10 uM_24 h,caffeic-acid,CPC001_HA1E_24H:BRD-K84709232-001-02-6:10
CPC010_PC3_6H:BRD-K70578146-001-03-4:10,dactinomycin_10 uM_6 h,dactinomycin,CPC010_HA1E_6H:BRD-K70578146-001-03-4:10
CPC006_PC3_24H:C13,YK-4279_10 uM_24 h,YK-4279,CPC006_HA1E_24H:C13
CPC009_PC3_6H:I13,BRD-K55844427_10 uM_6 h,BRD-K55844427,CPC009_HA1E_6H:BRD-K55844427-019-01-5:10
