,primary_iga_score_tomaras,primary_adcc_luc_92th023_evans,primary_nab_tzmbl_a3r5_auc_afrims_siriraj_montefiori,primary_v2_gp70_v1v2_zollapazner,toggle_iga_gdneg_delta11_tomaras,toggle_adcc_gp120coated_A244_ferrari,toggle_nab_tzmbl_aucmb_siriraj,toggle_nab_tzmbl_aucmb_afrims,toggle_nab_tzmbl_a3r5_montefiori,toggle_v2_cyclic_peptide_42aa,secondary_gt_iga_main_breadth,secondary_gt_iga_gD,secondary_gt_iga_a244_gdneg_d11,secondary_gt_iga_a244_gdpos_293t,secondary_gt_iga_a244_gdpos_chogsid,secondary_gt_iga_92TH023_gdpos_293t,secondary_gt_iga_92TH023_gdpos_chogsid,secondary_gt_iga_gne8,secondary_gt_iga_Bconenv03140CF,secondary_gt_iga_Cconenv03140CF,secondary_gt_iga_Con6gp120B,secondary_gt_iga_ConSgp140CFI,secondary_gt_igg_main,secondary_gt_igg_toggle,secondary_gt_igg_main_breadth,secondary_gt_igg_main_vac,secondary_gt_igg_k178,secondary_gt_igg_gD,secondary_gt_igg_c1biotin,secondary_gt_igg_244_gdneg,secondary_gt_igg_a244_gdneg_d11,secondary_gt_igg_a244_gdpos_293t,secondary_gt_igg_a244_gdpos_chogsid,secondary_gt_igg_92TH023_gdneg,secondary_gt_igg_92TH023_gdpos_293t,secondary_gt_igg_92TH023_gdpos_chogsid,secondary_gt_igg_gne8,secondary_gt_igg_00MSA4076gp140,secondary_gt_igg_97CNGX2F140CF,secondary_gt_igg_A1conenv03140CF,secondary_gt_igg_Bconenv03140CF,secondary_gt_igg_Cconenv03140CF,secondary_gt_igg_Con6gp120B,secondary_gt_igg_ConSgp140CFI,secondary_gt_igg_Gconenv03140CF,secondary_gt_igg_HV13700AEconenv03140CF,secondary_gt_igg_HV14000DRCBLgp140,secondary_gt_igg_JRFLgp140,secondary_gt_igg_a244_gdneg_diff,secondary_gt_igg_a244_gdpos_diff,secondary_gt_igg_p24,secondary_gt_igg_HxB2new8bcore_diff,secondary_gt_igg_YU2gp120oldcore_diff,secondary_gt_igg3_rgp120A244gDposCHOGSID,secondary_gt_igg3_92TH023gp120gDpos293TBerman,secondary_gt_igg3_rgp120MNgDposCHOGSID,secondary_gt_igg3_GNE8rgp120QPool,secondary_gt_igg3_a244_gdpos_diff,secondary_gf_adcc_244_gdneg_peak,secondary_gf_adcc_244_gdpos_auc,secondary_gf_adcc_244_gdpos_peak,IgG_427299gp120D11mut4monomer,IgG_A244D11K169VV172EH173Y,IgG_A244gp120delta11293Fmonomer,IgG_AE427299gp120D11_Q169K,IgG_AE703357gp120D11Q169Kmonomer,IgG_AE703357gp120D11monomer,IgG_AE703357gp120D11mut3,IgG_AEA244gp120D11_K169V,IgG_AEA244V1V2Tags293F,IgG_C1086C_V1_V2Tags,IgG_gp70ClAEV1V2,IgG_gp70V1V2A,IgG_gp70V1V2AP,IgG_gp70V1V2C,IgG_gp70V1V2CaseA2,IgG_gp70_BCaseA2V1V2169K,IgG_gp70_BCaseA2V1V2mut3,IgG_gp70_BCaseA_V1_V2,IgG_gp70_C1086CV1V2293F,IgG3_CC_427299gp120D11mut4monomer,IgG3_CC_A244D11K169VV172EH173Y,IgG3_CC_A244gp120delta11293Fmonomer,IgG3_CC_AE427299gp120D11_Q169K,IgG3_CC_AE703357gp120D11Q169Kmonomer,IgG3_CC_AE703357gp120D11monomer,IgG3_CC_AE703357gp120D11mut3,IgG3_CC_AEA244gp120D11_K169V,IgG3_CC_AEA244V1V2Tags293F,IgG3_CC_C1086C_V1_V2Tags,IgG3_CC_gp70ClAEV1V2,IgG3_CC_gp70V1V2A,IgG3_CC_gp70V1V2AP,IgG3_CC_gp70V1V2C,IgG3_CC_gp70V1V2CaseA2,IgG3_CC_gp70_BCaseA2V1V2169K,IgG3_CC_gp70_BCaseA2V1V2mut3,IgG3_CC_gp70_BCaseA_V1_V2,IgG3_CC_gp70_C1086CV1V2293F
0,0.9552308917045592,0.6166101694107056,0.9622950553894044,0.8766841292381287,0.8125582933425903,0.915916383266449,0.8990439176559448,0.926307201385498,0.8712688684463501,0.9301791191101074,0.9591232538223268,0.9658382534980774,0.916820764541626,0.9425383806228638,0.9360487461090088,0.97187739610672,0.9607764482498168,0.9690461754798888,0.9293550252914428,0.9328816533088684,0.9533067941665648,0.9353343844413756,0.9973987340927124,0.9902338981628418,0.9939918518066406,0.9961461424827576,0.9508708715438844,0.9673729538917542,0.913231611251831,0.9798101782798768,0.9825593829154968,0.9660341143608092,0.9743269085884094,0.9837759137153624,0.9701646566390992,0.9687277674674988,0.9701908826828004,0.9074976444244384,0.9786738753318788,0.8898594379425049,0.9821523427963256,0.9862222671508788,0.9787604808807372,0.9862191081047058,0.972482681274414,0.9860382676124572,0.8771101832389832,0.9831803441047668,0.7013607621192932,0.685175359249115,0.6169145703315735,0.927712380886078,0.9377337098121644,0.9567358493804932,0.941547155380249,0.915585160255432,0.9397922158241272,0.8513672351837158,0.8172757029533386,0.8731662034988403,0.8701859712600708,0.9904176592826844,0.9907174706459044,0.9941147565841676,0.9905164241790771,0.9882079362869264,0.9905544519424438,0.9891146421432496,0.9910128116607666,0.989251434803009,0.9923079609870912,0.9824421405792236,0.9716920256614684,0.9752267003059388,0.9690994024276732,0.9808033108711244,0.9822960495948792,0.984730303287506,0.97922545671463,0.9839084148406982,0.9758836627006532,0.95302414894104,0.9649879932403564,0.9636284112930298,0.9388789534568788,0.93681800365448,0.9716870188713074,0.9480068683624268,0.9813945293426514,0.9702742099761964,0.9679243564605712,0.9575384259223938,0.932459831237793,0.9343689680099488,0.9318230748176576,0.9581629037857056,0.9661853909492492,0.9634267687797546,0.9607703685760498
1,0.8713046312332153,0.7827900052070618,0.9284530878067015,0.9005188941955566,0.8594879508018494,0.8451240658760071,0.7895326614379883,0.8904337882995605,0.8612456321716309,0.8326392769813538,0.8597685694694519,0.7174826860427856,0.9291338920593262,0.9637232422828674,0.7789142727851868,0.9663727283477784,0.9549421072006226,0.9752610325813292,0.8531495928764343,0.7881211042404175,0.945796549320221,0.9307186007499696,0.9896942973136902,0.9792208075523376,0.978298008441925,0.9936830401420592,0.981573760509491,0.9921319484710692,0.6730544567108154,0.9145760536193848,0.9860399961471558,0.99112731218338,0.9903109669685364,0.97491055727005,0.9914727807044984,0.9824708104133606,0.9907574653625488,0.8141835927963257,0.8880865573883057,0.913083016872406,0.980099081993103,0.92585289478302,0.9804465770721436,0.9140220880508424,0.8854358792304993,0.9676538109779358,0.8810723423957825,0.9346901178359984,0.7265684604644775,0.7127652168273926,0.5030955672264099,0.6112139225006104,0.5521619319915771,0.8468925356864929,0.8892630338668823,0.8469865322113037,0.8631670475006104,0.8073164820671082,0.7932945489883423,0.856374204158783,0.8218967318534851,0.9939201474189758,0.9896259307861328,0.9921437501907348,0.9922026991844176,0.9840487241744996,0.986585795879364,0.9922699928283693,0.9914560317993164,0.9772960543632508,0.9849287271499634,0.9766297936439514,0.917320191860199,0.9374447464942932,0.943738043308258,0.9578184485435486,0.969838559627533,0.9718632698059082,0.971957802772522,0.9750681519508362,0.9004542827606201,0.8991760015487671,0.933233678340912,0.9372758865356444,0.954537868499756,0.952656865119934,0.9568911194801332,0.9307068586349488,0.9598404765129088,0.934954047203064,0.8273062109947205,0.8334758877754211,0.6566950082778931,0.8573684692382812,0.8675353527069092,0.8839593529701233,0.8328531980514526,0.8280072212219238,0.8140503168106079
2,0.8548302054405212,0.6548784375190735,0.9214196801185608,0.9247251749038696,0.808335542678833,0.9617935419082642,0.7941473126411438,0.8551151752471924,0.7819568514823914,0.8664075136184692,0.8800125122070312,0.833809494972229,0.8414955139160156,0.875121533870697,0.8416548371315002,0.9293031096458436,0.9085858464241028,0.9429989457130432,0.8823739290237427,0.8898276090621948,0.8917123675346375,0.8751218914985657,0.9916654825210572,0.9532673358917236,0.9888501763343812,0.982979953289032,0.9478102922439576,0.9533801674842834,0.9471532702445984,0.9802566766738892,0.9621633291244508,0.9557278752326964,0.9642261862754822,0.971709966659546,0.9581491351127625,0.9540819525718688,0.9727209210395812,0.8822749853134155,0.9830029010772704,0.8933296799659729,0.9376896023750304,0.9732887148857116,0.9646854400634766,0.9692201018333436,0.9359923005104064,0.9745914340019226,0.850551187992096,0.9557883739471436,0.651647686958313,0.6164765357971191,0.6798046231269836,0.8737879395484924,0.8264864087104797,0.7934123873710632,0.8956767916679382,0.8619088530540466,0.8258652091026306,0.8347112536430359,0.9679757952690125,0.9234827756881714,0.878330409526825,0.9749441742897034,0.9763533473014832,0.9820587038993835,0.970064103603363,0.977191925048828,0.975054919719696,0.9763809442520142,0.9766075015068054,0.9859892129898072,0.9658028483390808,0.98576420545578,0.9231777787208556,0.8832607865333557,0.9291647672653198,0.9583523869514464,0.9279265999794006,0.9737196564674376,0.8873348832130432,0.988020360469818,0.9017860293388368,0.9220967888832092,0.9289389848709106,0.9216018915176392,0.9368221163749696,0.9403862357139589,0.9270962476730348,0.931354522705078,0.9285615682601928,0.8858343958854675,0.9131538271903992,0.8594564199447632,0.8424368500709534,0.8793229460716248,0.9009164571762084,0.8831303715705872,0.8741424679756165,0.8692339658737183,0.915751814842224
3,0.949447214603424,0.6383733153343201,0.9539288282394408,0.8919171094894409,0.8154536485671997,0.8680422306060791,0.847668468952179,0.9330671429634094,0.9031386971473694,0.9016265869140624,0.9503754377365112,0.9300946593284608,0.9553738832473756,0.9430418014526368,0.906755268573761,0.959143340587616,0.9499972462654114,0.9448183178901672,0.9617146849632264,0.9699326157569884,0.932286500930786,0.9582221508026124,0.9926220774650574,0.9916543960571288,0.983974039554596,0.9965806007385254,0.918907105922699,0.9912514686584472,0.9117327332496644,0.9937790632247924,0.9968015551567078,0.9915589690208436,0.9938343167304992,0.994584858417511,0.993051052093506,0.9898868203163148,0.9937903881072998,0.901736617088318,0.9532769322395324,0.8948901295661926,0.9910669922828674,0.9924042224884032,0.9940346479415894,0.9944868683815002,0.9189671277999878,0.9950133562088012,0.8617236018180847,0.9481931924819946,0.8819379806518555,0.6849529147148132,0.6795139908790588,0.9467028379440308,0.9188083410263062,0.9008871912956238,0.9350460171699524,0.9651591777801514,0.9504902958869934,0.84099942445755,0.8618977665901184,0.9335227608680724,0.9302942752838136,0.9834097623825072,0.9817121624946594,0.9818767309188844,0.986385464668274,0.988398253917694,0.987597405910492,0.9886919260025024,0.983860433101654,0.9892730116844176,0.9846168756484984,0.9889557957649232,0.956167697906494,0.9366325736045836,0.8897435665130615,0.949954628944397,0.971773326396942,0.9896092414855956,0.9675530195236206,0.988739013671875,0.9696617126464844,0.9757320880889891,0.9811572432518004,0.9830484986305236,0.9838116765022278,0.9894890785217284,0.9864416718482972,0.9759007692337036,0.9868531227111816,0.9795360565185548,0.9780388474464417,0.9331662654876708,0.8858403563499451,0.8653051853179932,0.8999526500701904,0.9607446789741516,0.9762319922447203,0.9400261640548706,0.9718990325927734
4,0.9094811081886292,0.7386593222618103,0.9113013744354248,0.9041953086853028,0.8925578594207764,0.8727572560310364,0.871518075466156,0.8508330583572388,0.7972592115402222,0.8627603650093079,0.8880128860473633,0.7848820090293884,0.9602810740470886,0.956783413887024,0.9292623400688172,0.95537930727005,0.9132316708564758,0.942573606967926,0.8726469874382019,0.8134744763374329,0.9297839403152466,0.8881638050079346,0.9921016693115234,0.9768720865249634,0.9831926822662354,0.9964277744293212,0.9850955605506896,0.9867576360702516,0.9230238199234008,0.991348385810852,0.9959086775779724,0.9895616173744202,0.9915796518325806,0.993511438369751,0.9910187125205994,0.9763957858085632,0.9901511073112488,0.8661320805549622,0.9881449341773988,0.794345498085022,0.987511396408081,0.990001142024994,0.9911848306655884,0.9934234619140624,0.8908272385597229,0.9924933910369872,0.850321888923645,0.8751389384269714,0.6703968048095703,0.5646012425422668,0.6470904350280762,0.5045167207717896,0.7145928740501404,0.8323330283164978,0.8864625096321106,0.8406036496162415,0.877264678478241,0.685549795627594,0.9125311970710754,0.9100584387779236,0.8872089385986328,0.990545928478241,0.9914119243621826,0.9906493425369264,0.9892690181732178,0.9787909388542176,0.9827535152435304,0.9824041724205016,0.9897167086601256,0.9807083010673524,0.9817665815353394,0.9766734838485718,0.9260655641555786,0.948695957660675,0.9574928283691406,0.9675532579421996,0.974416434764862,0.974180281162262,0.9726740121841432,0.9740437865257264,0.939378023147583,0.9595258831977844,0.9684529900550842,0.9636694192886353,0.911798894405365,0.920793116092682,0.951396107673645,0.9650610089302064,0.9620773196220398,0.951197385787964,0.9216252565383912,0.699363112449646,0.8656927943229675,0.8760281205177307,0.927886128425598,0.8648949861526489,0.9251676201820374,0.940795361995697,0.893251359462738
5,0.8955869674682617,0.7189971804618835,0.9149632453918456,0.939089298248291,0.9342377185821532,0.868020236492157,0.8629435300827026,0.7323228120803833,0.8316637277603149,0.909598708152771,0.9065616726875304,0.8273705244064331,0.960056722164154,0.9491697549819946,0.7948176860809326,0.9387997388839722,0.917030394077301,0.9162980318069458,0.8689746856689453,0.8871930241584778,0.9535858035087584,0.9258193969726562,0.9904013872146606,0.9734591245651244,0.9800042510032654,0.9952580332756042,0.9921203851699828,0.984474003314972,0.8986091017723083,0.9668734073638916,0.9933684468269348,0.9901138544082642,0.9886093735694884,0.9889653325080872,0.9924314022064208,0.9875988364219666,0.9950727224349976,0.8180566430091858,0.9719179272651672,0.7229063510894775,0.98121440410614,0.9630454778671264,0.9888615012168884,0.9913484454154968,0.917780578136444,0.9696375727653505,0.911834955215454,0.9520216584205629,0.7477508783340454,0.8366521596908569,0.6876787543296814,0.7612654566764832,0.79659503698349,0.9314958453178406,0.9598824977874756,0.9465017318725586,0.9196311235427856,0.8707923889160156,0.736699104309082,0.91597980260849,0.8965467214584351,0.9936147928237916,0.9916279315948486,0.9875028133392334,0.9951154589653016,0.9874964952468872,0.9878676533699036,0.9932458400726318,0.99180269241333,0.9849849939346312,0.9800291061401368,0.9812244176864624,0.9254290461540222,0.9537676572799684,0.9137126207351683,0.9547501802444458,0.9633944034576416,0.9864912033081056,0.9671568870544434,0.9854538440704346,0.9655963778495787,0.9688130617141724,0.9816259741783142,0.97044575214386,0.961249828338623,0.970381498336792,0.9664979577064514,0.9678941369056702,0.970930814743042,0.9582549333572388,0.953830063343048,0.8450498580932617,0.8932510614395142,0.8456029295921326,0.9281447529792786,0.8867594599723816,0.943077266216278,0.9183193445205688,0.9423493146896362
6,0.8992118835449219,0.6684169769287109,0.9253555536270142,0.8948673009872437,0.8617391586303711,0.8351102471351624,0.8942136764526367,0.7455666065216064,0.7695731520652771,0.8436497449874878,0.8557553887367249,0.7459446787834167,0.8731414675712585,0.8098065853118896,0.90743887424469,0.919744908809662,0.8720690608024597,0.7545886635780334,0.9502659440040588,0.8990746736526489,0.6595767140388489,0.8538715243339539,0.9741925001144408,0.942212462425232,0.9689443111419678,0.932830274105072,0.8741345405578613,0.6051868200302124,0.8263315558433533,0.938645362854004,0.9231528043746948,0.9051252603530884,0.9206361770629884,0.9336352944374084,0.9102064371109008,0.8554894328117371,0.94475519657135,0.8171935081481934,0.8622951507568359,0.87673419713974,0.8470746278762817,0.9087278842926024,0.8679388761520386,0.9372738003730774,0.8153387308120728,0.7083032727241516,0.7319359183311462,0.9026938676834106,0.8175168037414551,0.6642324328422546,0.2873379290103912,0.5802049040794373,0.4867293536663055,0.866059422492981,0.9018606543540956,0.7443329095840454,0.8754405975341797,0.6723440289497375,0.8116487264633179,0.8923705816268921,0.7752357125282288,0.920342206954956,0.9096858501434326,0.9236692190170288,0.9168437123298644,0.8782957196235657,0.877794086933136,0.878963828086853,0.9205530285835266,0.875645637512207,0.8999197483062744,0.8158993721008301,0.8532212376594543,0.9059728384017944,0.8003689050674438,0.9169812202453612,0.9499012231826782,0.8272131681442261,0.9297245144844056,0.83786940574646,0.8608157634735107,0.8851971626281738,0.8960614204406738,0.8288938403129578,0.7853323817253113,0.802960991859436,0.765768826007843,0.8901065587997437,0.9144055843353271,0.9372358322143556,0.8744597434997559,0.8105558156967163,0.8605324029922485,0.7997220754623413,0.9163300395011902,0.9282199740409852,0.8843073844909668,0.9256941676139832,0.8683566451072693
7,0.8880249261856079,0.7804443836212158,0.9256026744842528,0.8976036906242371,0.8941348791122437,0.9309966564178468,0.818886399269104,0.8390166759490967,0.8747074604034424,0.9205023050308228,0.9003378748893738,0.8576006293296814,0.9503163695335388,0.9410024881362916,0.823580801486969,0.9501349329948424,0.9320213794708252,0.9007514715194702,0.925580620765686,0.9409391283988952,0.9572216272354126,0.9410479664802552,0.9957591891288756,0.9877567887306212,0.9899978637695312,0.9970656037330629,0.9919129610061646,0.9880541563034058,0.8441888689994812,0.9729138016700744,0.9942336082458496,0.9954923391342164,0.9948372840881348,0.9700354933738708,0.9966664910316468,0.989478886127472,0.9958372712135316,0.9198910593986512,0.905303716659546,0.890811562538147,0.939791202545166,0.9068464636802672,0.9893063306808472,0.9892288446426392,0.9373664855957032,0.9729893803596495,0.9044756889343262,0.9529088735580444,0.8035857677459717,0.8186585307121277,0.6809571385383606,0.9015870094299316,0.8942273259162903,0.8520212173461914,0.9479501843452454,0.9050415754318236,0.8574515581130981,0.7539563775062561,0.8910197019577026,0.887437105178833,0.8750032782554626,0.9875025153160096,0.9879167675971984,0.9911368489265442,0.9873521327972412,0.9883583188056946,0.987128973007202,0.9898357391357422,0.9898155331611632,0.995482325553894,0.9921724796295166,0.9911968111991882,0.93217134475708,0.9441977739334106,0.960755467414856,0.9517301917076112,0.9691159725189208,0.990659773349762,0.9673212170600892,0.992771565914154,0.9698916673660278,0.9625999331474304,0.9684401750564576,0.9796242117881776,0.974275767803192,0.9667487740516664,0.9640934467315674,0.9664996266365052,0.9608383774757384,0.9497217535972596,0.8497670888900757,0.8457768559455872,0.8694683909416199,0.8496043086051941,0.9240531325340272,0.959821879863739,0.8427972197532654,0.927861988544464,0.8464308977127075
8,0.92072194814682,0.6256101131439209,0.9267852306365968,0.7766924500465393,0.8756574392318726,0.9088330268859864,0.8769057393074036,0.8191306591033936,0.8459721803665161,0.787929117679596,0.8985345363616943,0.7138898372650146,0.8766418099403381,0.862339437007904,0.8782661557197571,0.9300878643989564,0.9456425309181212,0.9249667525291444,0.8735232949256897,0.8944615721702576,0.7791664004325867,0.883285641670227,0.9899086952209472,0.990331768989563,0.9764729142189026,0.9922459721565248,0.8039826154708862,0.962998628616333,0.8396672606468201,0.93877375125885,0.9766692519187928,0.9470615983009338,0.953538715839386,0.9409042596817015,0.9532249569892884,0.9536803364753724,0.9601956009864808,0.8608028292655945,0.9521653652191162,0.8971452713012695,0.9585217237472534,0.9738908410072328,0.9714006185531616,0.978021502494812,0.9417599439620972,0.9480855464935304,0.8798642754554749,0.9650365710258484,0.7874465584754944,0.6424541473388672,0.5723541378974915,0.7272351384162903,0.6557416319847107,0.8956001400947571,0.9162420630455016,0.8769112825393677,0.7963166832923889,0.8297610282897949,0.9024595618247986,0.840324342250824,0.818591296672821,0.9931614995002748,0.9880571961402892,0.9945931434631348,0.9928871393203736,0.9934960603713988,0.9926872849464417,0.993649959564209,0.9876242876052856,0.9921681880950928,0.9854971766471864,0.9897615909576416,0.844222366809845,0.8881718516349792,0.8788143396377563,0.9110780954360962,0.92483788728714,0.9879985451698304,0.9365463256835938,0.9834969639778136,0.9636847972869872,0.950476348400116,0.9626644253730774,0.9762837290763856,0.972821831703186,0.965734362602234,0.9721345901489258,0.9552662372589112,0.9608210325241088,0.959209442138672,0.9365756511688232,0.8806881308555603,0.8786153793334961,0.9337749481201172,0.9550575613975524,0.9752851128578186,0.9401839971542358,0.951731264591217,0.9090818166732788
9,0.9304984211921692,0.638809084892273,0.9722681641578674,0.9067625999450684,0.8337973952293396,0.8809871673583984,0.9108909964561462,0.9186695218086244,0.8864101767539978,0.8314141035079956,0.9230551719665528,0.818009614944458,0.926585853099823,0.9377440214157104,0.8103269338607788,0.972209930419922,0.957161009311676,0.9598742127418518,0.8996391296386719,0.8341020345687866,0.9207238554954528,0.921730101108551,0.9933571219444276,0.9809081554412842,0.9851983189582824,0.9970256090164183,0.8951843976974487,0.9918875098228456,0.7815816402435303,0.9928375482559204,0.996815860271454,0.9901671409606934,0.9909087419509888,0.9937846660614014,0.9922970533370972,0.9910422563552856,0.9936883449554444,0.8818867802619934,0.9867027401924132,0.8921757340431213,0.9689707159996032,0.9918216466903688,0.9845299124717712,0.992462694644928,0.9248127341270448,0.9925121665000916,0.8624030351638794,0.9713626503944396,0.9260756373405457,0.7764034867286682,0.7292320132255554,0.8255965709686279,0.9096499681472778,0.8977336883544922,0.931527614593506,0.916231632232666,0.944024622440338,0.8601359724998474,0.8854598999023438,0.945544183254242,0.8841058611869812,0.9950953125953674,0.9949171543121338,0.9946618676185608,0.9954540729522704,0.993596076965332,0.989797592163086,0.9935861229896544,0.9953147768974304,0.9887410402297974,0.9952592849731444,0.99143648147583,0.9309183359146118,0.9579343795776368,0.9701145887374878,0.98499596118927,0.9829999208450316,0.9952259063720704,0.9791900515556335,0.9919302463531494,0.9361635446548462,0.9423694014549256,0.9667904376983644,0.947057008743286,0.9727075695991516,0.9672563076019288,0.9730387926101683,0.9401365518569946,0.982906460762024,0.9843769073486328,0.972131848335266,0.917834222316742,0.9354233741760254,0.9433606863021852,0.955473244190216,0.9558388590812684,0.9720027446746826,0.9679715037345886,0.9602717757225036
