bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K25906698,3,0.36,309,0.337257,1.01946,"""""""""""""""""""""""""""""""""",79.9211,56.0033,-0.118299,0,16.1,68.9635,0,1,BRD-K25906698,CPC018_ASC_24H:BRD-K25906698-303-01-9:10,trt_cp,ASC,A23,CPC018_ASC_24H_X1_B7_DUO52HI53LO|CPC018_ASC_24H_X2_B7_DUO52HI53LO|CPC018_ASC_24H_X4_B7_DUO52HI53LO,CPC018_ASC_24H_X1_B7_DUO52HI53LO:A23|CPC018_ASC_24H_X2_B7_DUO52HI53LO:A23|CPC018_ASC_24H_X4_B7_DUO52HI53LO:A23,,CPC,immepip,1,1,0,1,199,immepip_10 uM_24 h_ASC,1,immepip_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K14618467,4,0.48,251,0.350985,0,"""""""""""""""""""""""""""""""""",0.277574,0,0.409429,0.734581,10.24,43.4109,1,1,BRD-K14618467,CPC017_ASC_24H:BRD-K14618467-003-01-8:10,trt_cp,ASC,E16,CPC017_ASC_24H_X1_B7_DUO52HI53LO|CPC017_ASC_24H_X2_B7_DUO52HI53LO|CPC017_ASC_24H_X3_B7_DUO52HI53LO|CPC017_ASC_24H_X4_B7_DUO52HI53LO,CPC017_ASC_24H_X1_B7_DUO52HI53LO:E16|CPC017_ASC_24H_X2_B7_DUO52HI53LO:E16|CPC017_ASC_24H_X3_B7_DUO52HI53LO:E16|CPC017_ASC_24H_X4_B7_DUO52HI53LO:E16,,CPC,IKK-16,1,1,0,1,199,IKK-16_10 uM_24 h_ASC,1,IKK-16_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K19624190,4,0.5,256,0.361773,0.0682128,"""""""""""""""""""""""""""""""""",0.133156,0,0.346969,0.656099,21.48,82.6012,1,1,BRD-K19624190,CPC012_ASC_24H:BRD-K19624190-001-01-9:10,trt_cp,ASC,G12,CPC012_ASC_24H_X1_B7_DUO52HI53LO|CPC012_ASC_24H_X2_B7_DUO52HI53LO|CPC012_ASC_24H_X3_B7_DUO52HI53LO|CPC012_ASC_24H_X4_B7_DUO52HI53LO,CPC012_ASC_24H_X1_B7_DUO52HI53LO:G12|CPC012_ASC_24H_X2_B7_DUO52HI53LO:G12|CPC012_ASC_24H_X3_B7_DUO52HI53LO:G12|CPC012_ASC_24H_X4_B7_DUO52HI53LO:G12,,CPC,BRD-K19624190,1,1,0,1,199,BRD-K19624190_10 uM_24 h_ASC,1,BRD-K19624190_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K38477985,3,0.56,350,0.447671,0,"""""""""""""""""""""""""""""""""",0,0,0.498896,0.775287,14.56,63.5085,1,1,BRD-K38477985,CPC016_ASC_24H:BRD-K38477985-001-01-8:10,trt_cp,ASC,C11,CPC016_ASC_24H_X1_B7_DUO52HI53LO|CPC016_ASC_24H_X3_B7_DUO52HI53LO|CPC016_ASC_24H_X4_B7_DUO52HI53LO,CPC016_ASC_24H_X1_B7_DUO52HI53LO:C11|CPC016_ASC_24H_X3_B7_DUO52HI53LO:C11|CPC016_ASC_24H_X4_B7_DUO52HI53LO:C11,,CPC,malonoben,1,1,0,1,199,malonoben_10 uM_24 h_ASC,1,malonoben_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K33551950,3,0.56,360,0.454021,0,"""""""""""""""""""""""""""""""""",0.13369,0,0.481328,0.760984,17.03,71.8059,1,1,BRD-K33551950,CPC014_ASC_24H:BRD-K33551950-001-01-6:10,trt_cp,ASC,P12,CPC014_ASC_24H_X1_B7_DUO52HI53LO|CPC014_ASC_24H_X2_B7_DUO52HI53LO|CPC014_ASC_24H_X3_B7_DUO52HI53LO,CPC014_ASC_24H_X1_B7_DUO52HI53LO:P12|CPC014_ASC_24H_X2_B7_DUO52HI53LO:P12|CPC014_ASC_24H_X3_B7_DUO52HI53LO:P12,,CPC,radicicol,1,1,0,1,199,radicicol_10 uM_24 h_ASC,1,radicicol_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K44432556,4,0.66,535,0.600868,0,"""""""""""""""""""""""""""""""""",0.0666667,0.201649,0.657409,0.804716,21.48,82.6012,1,1,BRD-K44432556,CPC012_ASC_24H:BRD-K44432556-001-01-4:10,trt_cp,ASC,F19,CPC012_ASC_24H_X1_B7_DUO52HI53LO|CPC012_ASC_24H_X2_B7_DUO52HI53LO|CPC012_ASC_24H_X3_B7_DUO52HI53LO|CPC012_ASC_24H_X4_B7_DUO52HI53LO,CPC012_ASC_24H_X1_B7_DUO52HI53LO:F19|CPC012_ASC_24H_X2_B7_DUO52HI53LO:F19|CPC012_ASC_24H_X3_B7_DUO52HI53LO:F19|CPC012_ASC_24H_X4_B7_DUO52HI53LO:F19,,CPC,VU-0418946-1,1,1,0,1,199,VU-0418946-1_10 uM_24 h_ASC,1,VU-0418946-1_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K28168037,4,0.59,474,0.534744,0,"""""""""""""""""""""""""""""""""",0,0,0.581938,0.760518,20.28,80.3618,1,1,BRD-K28168037,CPC015_ASC_24H:BRD-K28168037-001-01-3:10,trt_cp,ASC,D08,CPC015_ASC_24H_X1_B7_DUO52HI53LO|CPC015_ASC_24H_X2_B7_DUO52HI53LO|CPC015_ASC_24H_X3_B7_DUO52HI53LO|CPC015_ASC_24H_X4_B7_DUO52HI53LO,CPC015_ASC_24H_X1_B7_DUO52HI53LO:D08|CPC015_ASC_24H_X2_B7_DUO52HI53LO:D08|CPC015_ASC_24H_X3_B7_DUO52HI53LO:D08|CPC015_ASC_24H_X4_B7_DUO52HI53LO:D08,,CPC,fenretinide,1,1,0,1,199,fenretinide_10 uM_24 h_ASC,1,fenretinide_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-K95785537,4,0.41,244,0.319829,0,"""""""""""""""""""""""""""""""""",0.0692521,0,0.392046,0.660242,10.24,43.4109,1,1,BRD-K95785537,CPC017_ASC_24H:BRD-K95785537-001-09-0:10,trt_cp,ASC,K03,CPC017_ASC_24H_X1_B7_DUO52HI53LO|CPC017_ASC_24H_X2_B7_DUO52HI53LO|CPC017_ASC_24H_X3_B7_DUO52HI53LO|CPC017_ASC_24H_X4_B7_DUO52HI53LO,CPC017_ASC_24H_X1_B7_DUO52HI53LO:K03|CPC017_ASC_24H_X2_B7_DUO52HI53LO:K03|CPC017_ASC_24H_X3_B7_DUO52HI53LO:K03|CPC017_ASC_24H_X4_B7_DUO52HI53LO:K03,,CPC,PP-2,1,1,0,1,199,PP-2_10 uM_24 h_ASC,1,PP-2_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-A06909528,4,0.42,286,0.35046,1.90347,"""""""""""""""""""""""""""""""""",24.1711,34.6678,0.217478,0.18624,18.44,75.5957,0,1,BRD-A06909528,CPC013_ASC_24H:BRD-A06909528-001-01-4:10,trt_cp,ASC,M07,CPC013_ASC_24H_X1_B7_DUO52HI53LO|CPC013_ASC_24H_X2_B7_DUO52HI53LO|CPC013_ASC_24H_X3_B7_DUO52HI53LO|CPC013_ASC_24H_X4_B7_DUO52HI53LO,CPC013_ASC_24H_X1_B7_DUO52HI53LO:M07|CPC013_ASC_24H_X2_B7_DUO52HI53LO:M07|CPC013_ASC_24H_X3_B7_DUO52HI53LO:M07|CPC013_ASC_24H_X4_B7_DUO52HI53LO:M07,,CPC,BRD-A06909528,1,1,0,1,199,BRD-A06909528_10 uM_24 h_ASC,1,BRD-A06909528_10 uM_24 h
b7,10,10,uM,10 uM,24 h,24,h,ASC,BRD-A41997916,4,0.48,343,0.410297,0.407886,"""""""""""""""""""""""""""""""""",11.0739,4.33008,0.290481,0.491029,18.44,75.5957,1,1,BRD-A41997916,CPC013_ASC_24H:BRD-A41997916-001-01-6:10,trt_cp,ASC,P15,CPC013_ASC_24H_X1_B7_DUO52HI53LO|CPC013_ASC_24H_X2_B7_DUO52HI53LO|CPC013_ASC_24H_X3_B7_DUO52HI53LO|CPC013_ASC_24H_X4_B7_DUO52HI53LO,CPC013_ASC_24H_X1_B7_DUO52HI53LO:P15|CPC013_ASC_24H_X2_B7_DUO52HI53LO:P15|CPC013_ASC_24H_X3_B7_DUO52HI53LO:P15|CPC013_ASC_24H_X4_B7_DUO52HI53LO:P15,,CPC,BRD-A41997916,1,1,0,1,199,BRD-A41997916_10 uM_24 h_ASC,1,BRD-A41997916_10 uM_24 h
