sig_id.x,conditionId,cmap_name,sig_id.y
PCL001_HT29_24H:BRD-K43471985:10,OTX-015_10 uM_24 h,OTX-015,MUC.CP008_MCF7_24H:H01
DOSBIO002_HT29_24H:BRD-K85806228:10.0786,BRD-K85806228_10 uM_24 h,BRD-K85806228,DOSBIO002_MCF7_24H:BRD-K85806228:10.0786
CPC013_HT29_6H:H04,cytochalasin-d_10 uM_6 h,cytochalasin-d,CPC013_MCF7_6H:BRD-K25504083-001-03-1:10
CPC007_HT29_24H:BRD-K83213280-001-07-0:10,BRD-K83213280_10 uM_24 h,BRD-K83213280,CPC007_MCF7_24H:BRD-K83213280-001-07-0:10
CPC006_HT29_24H:BRD-K33272502-001-01-2:40,DG-041_40 uM_24 h,DG-041,CPC006_MCF7_24H:N02
CPC019_HT29_6H:BRD-K23282736-001-01-1:10,BRD-K23282736_10 uM_6 h,BRD-K23282736,CPC019_MCF7_6H:BRD-K23282736-001-01-1:10
CPC018_HT29_6H:BRD-A46747628-001-01-9:10,ouabain_10 uM_6 h,ouabain,CPC016_MCF7_6H:BRD-K35708212-331-03-1:10
CPC006_HT29_6H:E02,dorsomorphin_10 uM_6 h,dorsomorphin,CPC006_MCF7_6H:BRD-K54233340-300-01-0:10
CPC014_HT29_6H:BRD-K23192422-001-01-1:10,lestaurtinib_10 uM_6 h,lestaurtinib,CPC014_MCF7_6H:L22
CPC008_HT29_6H:BRD-A31946439-019-01-5:10,BRD-A31946439_10 uM_6 h,BRD-A31946439,CPC008_MCF7_6H:BRD-A31946439-019-01-5:10
CPC016_HT29_6H:BRD-K35708212-331-03-1:10,ouabain_10 uM_6 h,ouabain,CPC016_MCF7_6H:BRD-K35708212-331-03-1:10
CPC016_HT29_6H:BRD-K35708212-331-03-1:10,ouabain_10 uM_6 h,ouabain,CPC018_MCF7_6H:BRD-A46747628-001-01-9:10
CPC020_HT29_6H:BRD-A62326914-001-02-2:10,paroxetine_10 uM_6 h,paroxetine,LKCP001_MCF7_6H:N04
CPC008_HT29_6H:BRD-K40329609-019-01-5:10,BRD-K40329609_10 uM_6 h,BRD-K40329609,CPC008_MCF7_6H:BRD-K40329609-019-01-5:10
CPC009_HT29_6H:BRD-K19724398-019-01-9:10,BRD-K19724398_10 uM_6 h,BRD-K19724398,CPC009_MCF7_6H:BRD-K19724398-019-01-9:10
CPC008_HT29_6H:BRD-K23165181-019-01-0:10,BRD-K23165181_10 uM_6 h,BRD-K23165181,CPC008_MCF7_6H:BRD-K23165181-019-01-0:10
CPC005_HT29_24H:BRD-K55127134-300-07-0:10,fluphenazine_10 uM_24 h,fluphenazine,CPC010_MCF7_24H:BRD-K55127134-003-15-3:10
CPC015_HT29_6H:BRD-A68930007-001-03-1:10,ouabain_10 uM_6 h,ouabain,CPC016_MCF7_6H:BRD-K35708212-331-03-1:10
CPC015_HT29_6H:BRD-A68930007-001-03-1:10,ouabain_10 uM_6 h,ouabain,CPC018_MCF7_6H:BRD-A46747628-001-01-9:10
CPC014_HT29_6H:BRD-K83794624-001-01-7:10,pirarubicin_10 uM_6 h,pirarubicin,CPC014_MCF7_6H:C06
CPC017_HT29_6H:BRD-K95785537-001-09-0:10,PP-2_10 uM_6 h,PP-2,CPC017_MCF7_6H:BRD-K95785537-001-09-0:10
CPC005_HT29_6H:BRD-K18518344-001-03-5:10,digitoxigenin_10 uM_6 h,digitoxigenin,CPC005_MCF7_6H:E24
CPC014_HT29_6H:BRD-K85985071-001-20-7:10,ellipticine_10 uM_6 h,ellipticine,CPC014_MCF7_6H:N16
CPC007_HT29_24H:BRD-K49630153-001-05-6:10,BRD-K49630153_10 uM_24 h,BRD-K49630153,CPC007_MCF7_24H:BRD-K49630153-001-05-6:10
CPC014_HT29_6H:BRD-K04923131-001-06-3:10,BRD-K04923131_10 uM_6 h,BRD-K04923131,CPC014_MCF7_6H:A09
CPC014_HT29_6H:BRD-U25771771-000-01-7:10,WZ-4-145_10 uM_6 h,WZ-4-145,CPC014_MCF7_6H:I05
CPC017_HT29_6H:BRD-K11927976-050-01-1:10,ER-27319_10 uM_6 h,ER-27319,CPC017_MCF7_6H:BRD-K11927976-050-01-1:10
CPC019_HT29_6H:BRD-K98824517-001-06-4:10,BRD-K98824517_10 uM_6 h,BRD-K98824517,CPC019_MCF7_6H:BRD-K98824517-001-06-4:10
CPC018_HT29_6H:BRD-K67439147-001-01-7:10,SIB-1893_10 uM_6 h,SIB-1893,CPC018_MCF7_6H:BRD-K67439147-001-01-7:10
CPC019_HT29_6H:BRD-K71303366-001-01-3:10,BRD-K71303366_10 uM_6 h,BRD-K71303366,MUC.CP005_MCF7_6H:BRD-K71303366-001-01-3:9.8579
CPC007_HT29_24H:BRD-K51608872-001-15-6:10,BRD-K51608872_10 uM_24 h,BRD-K51608872,CPC013_MCF7_24H:BRD-K51608872-001-07-3:10
CPC007_HT29_24H:BRD-K88198340-001-05-0:10,BRD-K88198340_10 uM_24 h,BRD-K88198340,CPC007_MCF7_24H:BRD-K88198340-001-05-0:10
CPC008_HT29_6H:BRD-A89104433-019-01-8:10,VU-0415556-1_10 uM_6 h,VU-0415556-1,CPC008_MCF7_6H:BRD-A89104433-019-01-8:10
