sig_id.x,conditionId,cmap_name,sig_id.y
DOSBIO001_A375_24H:BRD-K08317416:10.1576,BRD-K08317416_10 uM_24 h,BRD-K08317416,DOSBIO001_PC3_24H:BRD-K08317416:10.1576
DOSBIO001_A375_24H:BRD-K28934562:10.0731,BRD-K28934562_10 uM_24 h,BRD-K28934562,DOSBIO001_PC3_24H:BRD-K28934562:10.0731
DOSBIO001_A375_24H:BRD-K73008154:9.91582,BRD-K73008154_10 uM_24 h,BRD-K73008154,DOSBIO001_PC3_24H:BRD-K73008154:9.91582
DOSBIO001_A375_24H:BRD-K23319301:10.08,BRD-K23319301_10 uM_24 h,BRD-K23319301,DOSBIO001_PC3_24H:BRD-K23319301:10.08
DOSBIO001_A375_24H:BRD-K62242359:10.5421,BRD-K62242359_10 uM_24 h,BRD-K62242359,DOSBIO001_PC3_24H:BRD-K62242359:10.5421
DOSBIO002_A375_24H:BRD-K29423519:9.37945,BRD-K29423519_10 uM_24 h,BRD-K29423519,DOSBIO002_PC3_24H:BRD-K29423519:9.37945
CPC020_A375_6H:BRD-A93393712-001-01-1:10,CVF-SUMO-14_10 uM_6 h,CVF-SUMO-14,CPC020_PC3_6H:BRD-A93393712-001-01-1:10
CPC006_A375_24H:BRD-U88459701-000-01-8:10,atorvastatin_10 uM_24 h,atorvastatin,CPC020_PC3_24H:BRD-A82307304-001-01-8:10
CPC006_A375_24H:BRD-U88459701-000-01-8:10,atorvastatin_10 uM_24 h,atorvastatin,CPC006_PC3_24H:I11
CPC019_A375_6H:BRD-A47832959-001-06-6:10,BRD-A47832959_10 uM_6 h,BRD-A47832959,CPC019_PC3_6H:BRD-A47832959-001-06-6:10
CPC006_A375_6H:O20,BIBR-1532_80 uM_6 h,BIBR-1532,CPC006_PC3_6H:BRD-K04623885-001-03-4:80
CPC012_A375_6H:I08,BRD-K56196992_10 uM_6 h,BRD-K56196992,CPC012_PC3_6H:BRD-K56196992-001-01-2:10
CPC018_A375_6H:BRD-K96799727-001-01-7:10,pifithrin-mu_10 uM_6 h,pifithrin-mu,CPC004_PC3_6H:BRD-K96799727-001-01-7:10
CPC015_A375_6H:BRD-A83326220-001-04-2:10,brazilin_10 uM_6 h,brazilin,CPC004_PC3_6H:BRD-A83326220-001-04-2:10
CPC010_A375_6H:H17,BRD-K27169919_10 uM_6 h,BRD-K27169919,CPC010_PC3_6H:BRD-K27169919-001-07-2:10
CPC019_A375_6H:BRD-K35424586-001-02-4:10,SA-247714_10 uM_6 h,SA-247714,CPC019_PC3_6H:BRD-K35424586-001-02-4:10
CPC016_A375_6H:BRD-A49680073-001-01-9:10,BRD-A49680073_10 uM_6 h,BRD-A49680073,CPC001_PC3_6H:BRD-A49680073-001-01-9:10
CPC020_A375_6H:BRD-K50234570-001-09-0:10,EMF-bca1-16_10 uM_6 h,EMF-bca1-16,CPC019_PC3_6H:BRD-K50234570-001-06-6:10
CPC006_A375_6H:N03,chaetocin_0.08 uM_6 h,chaetocin,CPC006_PC3_6H:BRD-A85860691-001-02-2:0.08
CPC006_A375_24H:BRD-A62182663-001-01-4:10,YK-4279_10 uM_24 h,YK-4279,CPC006_PC3_24H:C13
CPC006_A375_6H:C04,AZD-8055_10 uM_6 h,AZD-8055,CPC006_PC3_6H:BRD-K69932463-001-03-1:10
CPC013_A375_6H:BRD-U37049823-000-01-2:10,HG-6-64-01_10 uM_6 h,HG-6-64-01,CPC013_PC3_6H:BRD-U37049823-000-01-2:10
CPC004_A375_6H:BRD-K03109492-001-01-4:10,NSC-663284_10 uM_6 h,NSC-663284,CPC004_PC3_6H:BRD-K03109492-001-01-4:10
CPC006_A375_24H:BRD-K01976263-003-04-5:0.63,emetine_0.66 uM_24 h,emetine,CPC006_PC3_24H:N07
CPC019_A375_6H:BRD-K03814443-001-01-9:10,SA-423131_10 uM_6 h,SA-423131,CPC019_PC3_6H:BRD-K03814443-001-01-9:10
CPC006_A375_6H:F20,BML-259_80 uM_6 h,BML-259,CPC006_PC3_6H:BRD-K71799778-001-03-0:80
CPC020_A375_6H:BRD-K94173926-001-01-6:10,I-505056_10 uM_6 h,I-505056,CPC020_PC3_6H:BRD-K94173926-001-01-6:10
CPC013_A375_6H:BRD-K80346834-001-01-5:10,BRD-K80346834_10 uM_6 h,BRD-K80346834,CPC013_PC3_6H:BRD-K80346834-001-01-5:10
CPC006_A375_24H:BRD-K33272502-001-01-2:40,DG-041_40 uM_24 h,DG-041,CPC006_PC3_24H:N02
CPC018_A375_6H:BRD-K98548675-001-02-6:10,parthenolide_10 uM_6 h,parthenolide,CPC002_PC3_6H:BRD-K98548675-001-02-6:10
CPC006_A375_6H:J24,pyrvinium-pamoate_10 uM_6 h,pyrvinium-pamoate,CPC006_PC3_6H:BRD-M86331534-373-01-5:10
CPC013_A375_6H:BRD-K74623475-001-02-7:10,BRD-K74623475_10 uM_6 h,BRD-K74623475,CPC013_PC3_6H:BRD-K74623475-001-02-7:10
CPC020_A375_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11_10 uM_6 h,CVF-SUMO-11,CPC020_PC3_6H:BRD-A50774520-001-01-5:10
CPC005_A375_6H:BRD-A78360835-001-01-1:10,cercosporin_10 uM_6 h,cercosporin,CPC005_PC3_6H:BRD-A78360835-001-01-1:10
CPC006_A375_24H:BRD-K39503511-001-02-1:80,quiflapon_80 uM_24 h,quiflapon,CPC006_PC3_24H:O16
CPC013_A375_6H:BRD-K35638681-001-01-5:10,BRD-K35638681_10 uM_6 h,BRD-K35638681,CPC013_PC3_6H:BRD-K35638681-001-01-5:10
CPC008_A375_6H:M24,ML-179_10 uM_6 h,ML-179,CPC008_PC3_6H:BRD-K77547509-001-01-7:10
CPC010_A375_6H:F05,BRD-A18411371_10 uM_6 h,BRD-A18411371,CPC010_PC3_6H:BRD-A18411371-001-10-6:10
CPC006_A375_24H:BRD-K12994359-001-07-7:177.6,valdecoxib_200 uM_24 h,valdecoxib,CPC006_PC3_24H:H02
CPC006_A375_6H:P08,curcumin_50 uM_6 h,curcumin,CPC006_PC3_6H:BRD-K74148702-001-03-8:48
CPC005_A375_24H:BRD-K49049886-001-03-8:10,CGS-15943_10 uM_24 h,CGS-15943,ASG002_PC3_24H:A07
CPC008_A375_6H:N11,VU-0418947-2_10 uM_6 h,VU-0418947-2,CPC008_PC3_6H:BRD-K76907295-001-03-8:10
CPC004_A375_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,cycloheximide,CPC004_PC3_6H:BRD-K36055864-001-09-3:10
CPC019_A375_6H:BRD-K78930611-001-07-6:10,MW-STK33-2B_10 uM_6 h,MW-STK33-2B,CPC019_PC3_6H:BRD-K78930611-001-07-6:10
CPC006_A375_24H:BRD-K02822062-001-01-3:10,CT-200783_10 uM_24 h,CT-200783,CPC006_PC3_24H:A09
CPC005_A375_24H:BRD-A55946879-001-02-9:10,BW-B70C_10 uM_24 h,BW-B70C,CPC005_PC3_24H:BRD-A55946879-001-02-9:10
CPC010_A375_6H:I12,BRD-K78385490_10 uM_6 h,BRD-K78385490,CPC010_PC3_6H:BRD-K78385490-019-02-2:10
CPC020_A375_6H:BRD-K06666320-001-06-7:10,MW-STK33-23_10 uM_6 h,MW-STK33-23,CPC020_PC3_6H:BRD-K06666320-001-06-7:10
CPC006_A375_24H:BRD-K64642496-001-01-6:40,KO-143_40 uM_24 h,KO-143,CPC006_PC3_24H:O24
CPC006_A375_24H:BRD-K61323504-001-03-2:11.1,SB-225002_12 uM_24 h,SB-225002,CPC006_PC3_24H:M22
CPC010_A375_6H:O24,pitavastatin_10 uM_6 h,pitavastatin,CPC010_PC3_6H:BRD-K30097969-001-04-6:10
CPC018_A375_6H:BRD-K63606607-001-01-8:10,bufalin_10 uM_6 h,bufalin,CPC003_PC3_6H:BRD-K63606607-001-01-8:10
CPC006_A375_24H:BRD-A43331270-001-01-6:10,niguldipine_10 uM_24 h,niguldipine,CPC002_PC3_24H:BRD-A62336480-001-02-5:10
