sig_id.x,conditionId,cmap_name,sig_id.y
CPC006_A375_24H:BRD-K02526760-001-01-5:10,QS-11_10 uM_24 h,QS-11,CPC006_PC3_24H:J22
CPC006_A375_24H:BRD-K01976263-003-04-5:0.63,emetine_0.66 uM_24 h,emetine,CPC006_PC3_24H:N07
CPC012_A375_6H:C18,MD-041_10 uM_6 h,MD-041,CPC012_PC3_6H:BRD-K56653679-001-01-2:10
CPC006_A375_6H:J24,pyrvinium-pamoate_10 uM_6 h,pyrvinium-pamoate,CPC006_PC3_6H:BRD-M86331534-373-01-5:10
CPC009_A375_6H:BRD-K00313977-019-01-1:10,BRD-K00313977_10 uM_6 h,BRD-K00313977,CPC009_PC3_6H:G03
CPC006_A375_24H:BRD-K02822062-001-01-3:10,CT-200783_10 uM_24 h,CT-200783,CPC006_PC3_24H:A09
CPC016_A375_6H:BRD-A17065207-001-06-9:10,brefeldin-a_10 uM_6 h,brefeldin-a,CPC001_PC3_6H:BRD-A17065207-001-06-9:10
CPC006_A375_6H:B19,COT-10b_40 uM_6 h,COT-10b,CPC006_PC3_6H:BRD-K18190982-002-01-2:44.4
CPC012_A375_6H:G22,thiostrepton_10 uM_6 h,thiostrepton,CPC014_PC3_6H:BRD-A20697603-001-06-4:10
CPC013_A375_6H:BRD-K83643280-001-01-1:10,BG-FA-0953_10 uM_6 h,BG-FA-0953,CPC013_PC3_6H:BRD-K83643280-001-01-1:10
LJP007_A375_24H:P13,vandetanib_10 uM_24 h,vandetanib,ASG002_PC3_24H:N19
REP.A006_A375_24H:H13,TH-302_10 uM_24 h,TH-302,REP.A006_PC3_24H:H13
REP.A001_A375_24H:A19,batimastat_10 uM_24 h,batimastat,REP.A001_PC3_24H:A19
REP.A017_A375_24H:H19,DPI-201106_10 uM_24 h,DPI-201106,REP.A017_PC3_24H:H19
MOAR004_A375_24H:P22,withaferin-a_10 uM_24 h,withaferin-a,MOAR004_PC3_24H:P22
MOAR004_A375_24H:P22,withaferin-a_10 uM_24 h,withaferin-a,DOSVAL005_PC3_24H:BRD-K88378636:10
MOAR006_A375_24H:A19,salubrinal_10 uM_24 h,salubrinal,MOAR006_PC3_24H:A19
PCLB003_A375_24H:BRD-K57064803-001-01-0:3.33,BRD-K57064803_3.33 uM_24 h,BRD-K57064803,PCLB003_PC3_24H:BRD-K57064803-001-01-0:3.33
PCLB002_A375_24H:BRD-K01621458:10,BRD-K01621458_10 uM_24 h,BRD-K01621458,PCLB002_PC3_24H:BRD-K01621458:10
PBIOA015_A375_24H:L08,alsterpaullone_3.33 uM_24 h,alsterpaullone,PBIOA015_PC3_24H:L08
PBIOA013_A375_24H:A19,BRD-K59385073_10 uM_24 h,BRD-K59385073,PBIOA013_PC3_24H:A19
DOSVAL005_A375_24H:BRD-K49477330:20,BRD-K49477330_20 uM_24 h,BRD-K49477330,DOSVAL005_PC3_24H:BRD-K49477330:20
