sig_id.x,conditionId,cmap_name,sig_id.y
DOSBIO002_HT29_24H:BRD-K20109053:10.0611,BRD-K20109053_10 uM_24 h,BRD-K20109053,DOSBIO002_PC3_24H:BRD-K20109053:10.0611
DOSBIO002_HT29_24H:BRD-K74461819:9.98767,BRD-K74461819_10 uM_24 h,BRD-K74461819,DOSBIO002_PC3_24H:BRD-K74461819:9.98767
DOSBIO002_HT29_24H:BRD-K80169513:9.9532,BRD-K80169513_10 uM_24 h,BRD-K80169513,DOSBIO002_PC3_24H:BRD-K80169513:9.9532
DOSBIO002_HT29_24H:BRD-K85806228:10.0786,BRD-K85806228_10 uM_24 h,BRD-K85806228,DOSBIO002_PC3_24H:BRD-K85806228:10.0786
POL001_HT29_24H:M13,oligomycin-a_10 uM_24 h,oligomycin-a,POL001_PC3_24H:M13
CPC006_HT29_24H:BRD-K64642496-001-01-6:40,KO-143_40 uM_24 h,KO-143,CPC006_PC3_24H:O24
CPC013_HT29_6H:H04,cytochalasin-d_10 uM_6 h,cytochalasin-d,CPC013_PC3_6H:BRD-K25504083-001-03-1:10
CPC006_HT29_24H:BRD-K60219430-001-01-6:10,serdemetan_10 uM_24 h,serdemetan,CPC006_PC3_24H:M20
CPC006_HT29_24H:BRD-K33272502-001-01-2:40,DG-041_40 uM_24 h,DG-041,CPC006_PC3_24H:N02
CPC006_HT29_6H:B19,COT-10b_40 uM_6 h,COT-10b,CPC006_PC3_6H:BRD-K18190982-002-01-2:44.4
CPC004_HT29_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,cycloheximide,CPC004_PC3_6H:BRD-K36055864-001-09-3:10
CPC006_HT29_6H:P13,PP-30_12 uM_6 h,PP-30,CPC006_PC3_6H:BRD-K30677119-001-01-0:11.1
CPC013_HT29_6H:L10,MD-II-008-P_10 uM_6 h,MD-II-008-P,CPC013_PC3_6H:BRD-K09854848-001-01-0:10
CPC019_HT29_6H:BRD-K23282736-001-01-1:10,BRD-K23282736_10 uM_6 h,BRD-K23282736,CPC019_PC3_6H:BRD-K23282736-001-01-1:10
CPC014_HT29_6H:BRD-K94294671-003-01-3:10,OSI-027_10 uM_6 h,OSI-027,CPC014_PC3_6H:BRD-K94294671-003-01-3:10
CPC018_HT29_6H:BRD-A46747628-001-01-9:10,ouabain_10 uM_6 h,ouabain,CPC004_PC3_6H:BRD-A46747628-001-01-9:10
CPC006_HT29_6H:O15,BRD-A28105619_10 uM_6 h,BRD-A28105619,CPC006_PC3_6H:BRD-A28105619-001-01-3:10
CPC006_HT29_6H:G14,auranofin_10 uM_6 h,auranofin,CPC006_PC3_6H:BRD-A79465854-001-01-3:10
CPC004_HT29_6H:BRD-K03109492-001-01-4:10,NSC-663284_10 uM_6 h,NSC-663284,CPC004_PC3_6H:BRD-K03109492-001-01-4:10
CPC013_HT29_6H:L12,RS-I-002-6_10 uM_6 h,RS-I-002-6,CPC013_PC3_6H:BRD-K66254772-001-01-3:10
CPC014_HT29_6H:BRD-K05396879-001-05-9:10,BRD-K05396879_10 uM_6 h,BRD-K05396879,CPC014_PC3_6H:BRD-K05396879-001-05-9:10
