bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K54606188,3,0.7462,397,0.550368,0,"0.33,0.34,0.34",0,0.134409,0.720537,0.86559,5.41,20.8441,1,1,BRD-K54606188,LJP008_HELA_24H:E13,trt_cp,HELA,E13,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:E13|LJP008_HELA_24H_X2_B33:E13|LJP008_HELA_24H_X3_B33:E13,,LJP,BRD-K54606188,1,1,0,1,242,BRD-K54606188_10 uM_24 h_HELA,1,BRD-K54606188_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K53281329,3,0.7388,437,0.574559,0,"0.33,0.36,0.31",0,0,0.690152,0.861373,9.6,40.0517,1,1,BRD-K53281329,LJP009_HELA_24H:H01,trt_cp,HELA,H01,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:H01|LJP009_HELA_24H_X2_B33:H01|LJP009_HELA_24H_X3_B33:H01,,LJP,BAY-61-3606,1,1,0,1,242,BAY-61-3606_10 uM_24 h_HELA,1,BAY-61-3606_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K42828737,3,0.5753,270,0.398529,0,"0.34,0.33,0.32",0,0,0.548085,0.850424,5.76,22.1648,1,1,BRD-K42828737,LJP007_HELA_24H:I01,trt_cp,HELA,I01,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:I01|LJP007_HELA_24H_X2_B33:I01|LJP007_HELA_24H_X3_B33:I01,,LJP,sunitinib,1,1,0,1,242,sunitinib_10 uM_24 h_HELA,1,sunitinib_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K76401790,3,0.7498,460,0.593857,0.0228728,"0.34,0.33,0.34",0,0.272856,0.72058,0.858847,9.6,40.0517,1,1,BRD-K76401790,LJP009_HELA_24H:N13,trt_cp,HELA,N13,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:N13|LJP009_HELA_24H_X2_B33:N13|LJP009_HELA_24H_X3_B33:N13,,LJP,JNK-IN-5A,1,1,0,1,242,JNK-IN-5A_10 uM_24 h_HELA,1,JNK-IN-5A_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K26760349,3,0.5686,251,0.382007,0,"0.34,0.33,0.33",0,0,0.566353,0.764849,5.76,22.1648,1,1,BRD-K26760349,LJP007_HELA_24H:K13,trt_cp,HELA,K13,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:K13|LJP007_HELA_24H_X2_B33:K13|LJP007_HELA_24H_X3_B33:K13,,LJP,HG-9-91-01,1,1,0,1,242,HG-9-91-01_10 uM_24 h_HELA,1,HG-9-91-01_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-U24835547,3,0.5351,260,0.377168,0.32022,"0.31,0.35,0.34",0.695646,0.698324,0.471152,0.764061,9.6,40.0517,1,1,BRD-U24835547,LJP009_HELA_24H:F01,trt_cp,HELA,F01,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:F01|LJP009_HELA_24H_X2_B33:F01|LJP009_HELA_24H_X3_B33:F01,,LJP,GSK-1059615,1,1,0,1,242,GSK-1059615_10 uM_24 h_HELA,1,GSK-1059615_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K26818574,3,0.6033,418,0.507791,0.044843,"0.27,0.38,0.35",0.134771,0.269542,0.437193,0.740062,5.41,20.8441,1,1,BRD-K26818574,LJP008_HELA_24H:I13,trt_cp,HELA,I13,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:I13|LJP008_HELA_24H_X2_B33:I13|LJP008_HELA_24H_X3_B33:I13,,LJP,BIX-01294,1,1,0,1,242,BIX-01294_10 uM_24 h_HELA,1,BIX-01294_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K59317601,3,0.7161,550,0.634598,0,"0.33,0.31,0.36",0,0.276243,0.674541,0.760373,5.76,22.1648,1,1,BRD-K59317601,LJP007_HELA_24H:L07,trt_cp,HELA,L07,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:L07|LJP007_HELA_24H_X2_B33:L07|LJP007_HELA_24H_X3_B33:L07,,LJP,MLN-0128,1,1,0,1,242,MLN-0128_10 uM_24 h_HELA,1,MLN-0128_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K80700417,3,0.5186,234,0.352253,0,"0.33,0.32,0.35",0,0,0.48532,0.844679,5.76,22.1648,1,1,BRD-K80700417,LJP007_HELA_24H:D01,trt_cp,HELA,D01,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:D01|LJP007_HELA_24H_X2_B33:D01|LJP007_HELA_24H_X3_B33:D01,,LJP,SGI-1776,1,1,0,1,242,SGI-1776_10 uM_24 h_HELA,1,SGI-1776_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K49055432,3,0.515,315,0.407277,0,"0.33,0.36,0.31",1.79558,0.688705,0.485117,0.617095,5.76,22.1648,1,1,BRD-K49055432,LJP007_HELA_24H:B19,trt_cp,HELA,B19,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:B19|LJP007_HELA_24H_X2_B33:B19|LJP007_HELA_24H_X3_B33:B19,,LJP,A-66,1,1,0,1,242,A-66_10 uM_24 h_HELA,1,A-66_10 uM_24 h
b33,3.33,3.33,uM,3.33 uM,24 h,24,h,HELA,BRD-K29415052,3,0.7344,475,0.597233,0.205479,"0.34,0.34,0.33",0.273611,0,0.696059,0.865253,5.76,22.1648,1,1,BRD-K29415052,LJP007_HELA_24H:N08,trt_cp,HELA,N08,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:N08|LJP007_HELA_24H_X2_B33:N08|LJP007_HELA_24H_X3_B33:N08,,LJP,BGT-226,1,1,0,1,242,BGT-226_3.33 uM_24 h_HELA,1,BGT-226_3.33 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K13094524,3,0.6703,362,0.498103,0.381166,"0.34,0.32,0.34",1.34917,0.405405,0.627442,0.849739,5.41,20.8441,1,1,BRD-K13094524,LJP008_HELA_24H:G01,trt_cp,HELA,G01,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:G01|LJP008_HELA_24H_X2_B33:G01|LJP008_HELA_24H_X3_B33:G01,,LJP,PFI-1,1,1,0,1,242,PFI-1_10 uM_24 h_HELA,1,PFI-1_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K50387473,3,0.4702,284,0.369514,0.0228728,"0.31,0.35,0.34",0.13587,0,0.400236,0.6984,9.6,40.0517,1,1,BRD-K50387473,LJP009_HELA_24H:A13,trt_cp,HELA,A13,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:A13|LJP009_HELA_24H_X2_B33:A13|LJP009_HELA_24H_X3_B33:A13,,LJP,XMD-892,1,1,0,1,242,XMD-892_10 uM_24 h_HELA,1,XMD-892_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K83972459,3,0.6064,311,0.439127,0,"0.31,0.34,0.34",0,0,0.523222,0.744147,9.6,40.0517,1,1,BRD-K83972459,LJP009_HELA_24H:C01,trt_cp,HELA,C01,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:C01|LJP009_HELA_24H_X2_B33:C01|LJP009_HELA_24H_X3_B33:C01,,LJP,JWE-035,1,1,0,1,242,JWE-035_10 uM_24 h_HELA,1,JWE-035_10 uM_24 h
b33,1.11,1.11,uM,1.11 uM,24 h,24,h,HELA,BRD-K50000283,3,0.6407,290,0.43587,0,"0.30,0.33,0.37",0,0,0.57053,0.787202,5.76,22.1648,1,1,BRD-K50000283,LJP007_HELA_24H:J03,trt_cp,HELA,J03,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:J03|LJP007_HELA_24H_X2_B33:J03|LJP007_HELA_24H_X3_B33:J03,,LJP,PHA-767491,1,1,0,1,242,PHA-767491_1.11 uM_24 h_HELA,1,PHA-767491_1.11 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K64857848,3,0.4323,320,0.376096,0,"0.33,0.34,0.33",2.44565,0,0.426585,0.717826,5.76,22.1648,1,1,BRD-K64857848,LJP007_HELA_24H:A07,trt_cp,HELA,A07,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:A07|LJP007_HELA_24H_X2_B33:A07|LJP007_HELA_24H_X3_B33:A07,,LJP,XMD-885,1,1,0,1,242,XMD-885_10 uM_24 h_HELA,1,XMD-885_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-A90451247,3,0.4854,296,0.383289,0,"0.30,0.35,0.35",0.135135,0.134409,0.401989,0.712097,5.41,20.8441,1,1,BRD-A90451247,LJP008_HELA_24H:B19,trt_cp,HELA,B19,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:B19|LJP008_HELA_24H_X2_B33:B19|LJP008_HELA_24H_X3_B33:B19,,LJP,KU-60019,1,1,0,1,242,KU-60019_10 uM_24 h_HELA,1,KU-60019_10 uM_24 h
b33,3.33,3.33,uM,3.33 uM,24 h,24,h,HELA,BRD-K14109347,3,0.5474,304,0.412496,0.112108,"0.38,0.28,0.34",0.672405,0.269542,0.419483,0.734007,5.41,20.8441,1,1,BRD-K14109347,LJP008_HELA_24H:P14,trt_cp,HELA,P14,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:P14|LJP008_HELA_24H_X2_B33:P14|LJP008_HELA_24H_X3_B33:P14,,LJP,LY-2603618,1,1,0,1,242,LY-2603618_3.33 uM_24 h_HELA,1,LY-2603618_3.33 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K44227013,3,0.6346,464,0.548706,0,"0.34,0.34,0.32",0,0,0.565493,0.769612,9.6,40.0517,1,1,BRD-K44227013,LJP009_HELA_24H:E19,trt_cp,HELA,E19,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:E19|LJP009_HELA_24H_X2_B33:E19|LJP009_HELA_24H_X3_B33:E19,,LJP,ponatinib,1,1,0,1,242,ponatinib_10 uM_24 h_HELA,1,ponatinib_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K37720887,3,0.4678,202,0.31084,0.0228311,"0.36,0.32,0.32",0.275482,0,0.465409,0.70314,5.76,22.1648,1,1,BRD-K37720887,LJP007_HELA_24H:L01,trt_cp,HELA,L01,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:L01|LJP007_HELA_24H_X2_B33:L01|LJP007_HELA_24H_X3_B33:L01,,LJP,SB-525334,1,1,0,1,242,SB-525334_10 uM_24 h_HELA,1,SB-525334_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K42436189,3,0.6356,353,0.478972,0,"0.33,0.34,0.33",0,0,0.61162,0.862292,5.41,20.8441,1,1,BRD-K42436189,LJP008_HELA_24H:O07,trt_cp,HELA,O07,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:O07|LJP008_HELA_24H_X2_B33:O07|LJP008_HELA_24H_X3_B33:O07,,LJP,AZ-20,1,1,0,1,242,AZ-20_10 uM_24 h_HELA,1,AZ-20_10 uM_24 h
b33,3.33,3.33,uM,3.33 uM,24 h,24,h,HELA,BRD-K37764012,3,0.5881,398,0.489213,0.0914913,"0.33,0.34,0.33",0,0.13587,0.572596,0.749284,9.6,40.0517,1,1,BRD-K37764012,LJP009_HELA_24H:D02,trt_cp,HELA,D02,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:D02|LJP009_HELA_24H_X2_B33:D02|LJP009_HELA_24H_X3_B33:D02,,LJP,PF-03758309,1,1,0,1,242,PF-03758309_3.33 uM_24 h_HELA,1,PF-03758309_3.33 uM_24 h
b33,0.04,0.04,uM,0.04 uM,24 h,24,h,HELA,BRD-K16485616,3,0.5639,213,0.350446,0,"0.28,0.38,0.35",0,0.269179,0.42529,0.669659,5.41,20.8441,1,1,BRD-K16485616,LJP008_HELA_24H:I12,trt_cp,HELA,I12,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:I12|LJP008_HELA_24H_X2_B33:I12|LJP008_HELA_24H_X3_B33:I12,,LJP,mocetinostat,1,1,0,1,242,mocetinostat_0.04 uM_24 h_HELA,1,mocetinostat_0.04 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K17588104,3,0.5692,193,0.335152,0.0224215,"0.32,0.35,0.34",0.134771,0.405405,0.514072,0.699127,5.41,20.8441,1,1,BRD-K17588104,LJP008_HELA_24H:C13,trt_cp,HELA,C13,LJP008_HELA_24H_X1_B33|LJP008_HELA_24H_X2_B33|LJP008_HELA_24H_X3_B33,LJP008_HELA_24H_X1_B33:C13|LJP008_HELA_24H_X2_B33:C13|LJP008_HELA_24H_X3_B33:C13,,LJP,JQ-1-R,1,1,0,1,242,JQ-1-R_10 uM_24 h_HELA,1,JQ-1-R_10 uM_24 h
b33,0.04,0.04,uM,0.04 uM,24 h,24,h,HELA,BRD-K26838195,3,0.3773,241,0.304918,4.24658,"0.37,0.32,0.31",5.92819,9.29093,0.36445,0.436209,5.76,22.1648,0,1,BRD-K26838195,LJP007_HELA_24H:H18,trt_cp,HELA,H18,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:H18|LJP007_HELA_24H_X2_B33:H18|LJP007_HELA_24H_X3_B33:H18,,LJP,AST-1306,1,1,0,1,242,AST-1306_0.04 uM_24 h_HELA,1,AST-1306_0.04 uM_24 h
b33,3.33,3.33,uM,3.33 uM,24 h,24,h,HELA,BRD-K02708799,3,0.6936,452,0.56618,0,"0.33,0.33,0.34",0,0.275482,0.674433,0.804763,5.76,22.1648,1,1,BRD-K02708799,LJP007_HELA_24H:K08,trt_cp,HELA,K08,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:K08|LJP007_HELA_24H_X2_B33:K08|LJP007_HELA_24H_X3_B33:K08,,LJP,GSK-1059615,1,1,0,1,242,GSK-1059615_3.33 uM_24 h_HELA,1,GSK-1059615_3.33 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K70642949,3,0.4292,224,0.313534,0.228728,"0.27,0.34,0.39",0.818568,0.13587,0.318409,0.690741,9.6,40.0517,1,1,BRD-K70642949,LJP009_HELA_24H:L01,trt_cp,HELA,L01,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:L01|LJP009_HELA_24H_X2_B33:L01|LJP009_HELA_24H_X3_B33:L01,,LJP,GSK-2334470,1,1,0,1,242,GSK-2334470_10 uM_24 h_HELA,1,GSK-2334470_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-A29009894,3,0.4367,203,0.301072,0.228728,"0.26,0.38,0.37",2.36359,0,0.269332,0.691525,9.6,40.0517,1,1,BRD-A29009894,LJP009_HELA_24H:L19,trt_cp,HELA,L19,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:L19|LJP009_HELA_24H_X2_B33:L19|LJP009_HELA_24H_X3_B33:L19,,LJP,AZD-1480,1,1,0,1,242,AZD-1480_10 uM_24 h_HELA,1,AZD-1480_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-A92800748,3,0.485,270,0.365918,0,"0.28,0.37,0.35",4.65753,0.272856,0.344818,0.634778,9.6,40.0517,1,1,BRD-A92800748,LJP009_HELA_24H:P07,trt_cp,HELA,P07,LJP009_HELA_24H_X1_B33|LJP009_HELA_24H_X2_B33|LJP009_HELA_24H_X3_B33,LJP009_HELA_24H_X1_B33:P07|LJP009_HELA_24H_X2_B33:P07|LJP009_HELA_24H_X3_B33:P07,,LJP,BRD-A92800748,1,1,0,1,242,BRD-A92800748_10 uM_24 h_HELA,1,BRD-A92800748_10 uM_24 h
b33,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K51575138,3,0.4509,375,0.415802,0.0228311,"0.31,0.34,0.35",4.82094,0.273991,0.394863,0.608214,5.76,22.1648,1,1,BRD-K51575138,LJP007_HELA_24H:A19,trt_cp,HELA,A19,LJP007_HELA_24H_X1_B33|LJP007_HELA_24H_X2_B33|LJP007_HELA_24H_X3_B33,LJP007_HELA_24H_X1_B33:A19|LJP007_HELA_24H_X2_B33:A19|LJP007_HELA_24H_X3_B33:A19,,LJP,TPCA-1,1,1,0,1,242,TPCA-1_10 uM_24 h_HELA,1,TPCA-1_10 uM_24 h
b22,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K16732600,3,0.4537,313,0.381055,1.26218,"0.29,0.39,0.32",1.72698,3.58375,0.400074,0.560515,4.8,18.8918,1,1,BRD-K16732600,REP.A002_HELA_24H:G01,trt_cp,HELA,G01,REP.A002_HELA_24H_X1_B22|REP.A002_HELA_24H_X2_B22|REP.A002_HELA_24H_X3_B22,REP.A002_HELA_24H_X1_B22:G01|REP.A002_HELA_24H_X2_B22:G01|REP.A002_HELA_24H_X3_B22:G01,,REP,MK-0893,1,1,0,1,242,MK-0893_10 uM_24 h_HELA,1,MK-0893_10 uM_24 h
b22,1.11,1.11111,uM,1.11 uM,24 h,24,h,HELA,BRD-K52020312,3,0.7233,489,0.601373,1.06477,"0.33,0.34,0.33",0.668468,2.26641,0.703837,0.853048,10.01,42.0902,1,1,BRD-K52020312,REP.A007_HELA_24H:G21,trt_cp,HELA,G21,REP.A007_HELA_24H_X1_B22|REP.A007_HELA_24H_X2_B22|REP.A007_HELA_24H_X3_B22,REP.A007_HELA_24H_X1_B22:G21|REP.A007_HELA_24H_X2_B22:G21|REP.A007_HELA_24H_X3_B22:G21,,REP,metronidazole,1,1,0,1,242,metronidazole_1.11 uM_24 h_HELA,1,metronidazole_1.11 uM_24 h
b23,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K81916719,3,0.3976,240,0.312363,0,"0.33,0.33,0.34",0,0,0.396441,0.711398,7.64,30.0029,1,1,BRD-K81916719,REP.A021_HELA_24H:D19,trt_cp,HELA,D19,REP.A021_HELA_24H_X1_B23|REP.A021_HELA_24H_X2_B23|REP.A021_HELA_24H_X3_B23,REP.A021_HELA_24H_X1_B23:D19|REP.A021_HELA_24H_X2_B23:D19|REP.A021_HELA_24H_X3_B23:D19,,REP,triclabendazole,1,1,0,1,242,triclabendazole_10 uM_24 h_HELA,1,triclabendazole_10 uM_24 h
b23,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K74057757,3,0.73,470,0.592299,0.181159,"0.33,0.33,0.34",0.13369,0.13369,0.706679,0.85614,8,31.6107,1,1,BRD-K74057757,REP.A025_HELA_24H:G19,trt_cp,HELA,G19,REP.A025_HELA_24H_X1_B23|REP.A025_HELA_24H_X2_B23|REP.A025_HELA_24H_X3_B23,REP.A025_HELA_24H_X1_B23:G19|REP.A025_HELA_24H_X2_B23:G19|REP.A025_HELA_24H_X3_B23:G19,,REP,indibulin,1,1,0,1,242,indibulin_10 uM_24 h_HELA,1,indibulin_10 uM_24 h
b22,0.04,0.0411523,uM,0.04 uM,24 h,24,h,HELA,BRD-K10852020,3,0.5376,311,0.413467,0.067446,"0.32,0.35,0.33",0.822883,0.276243,0.522111,0.690123,10.05,42.3198,1,1,BRD-K10852020,REP.A005_HELA_24H:K24,trt_cp,HELA,K24,REP.A005_HELA_24H_X1_B22|REP.A005_HELA_24H_X2_B22|REP.A005_HELA_24H_X3_B22,REP.A005_HELA_24H_X1_B22:K24|REP.A005_HELA_24H_X2_B22:K24|REP.A005_HELA_24H_X3_B22:K24,,REP,tolcapone,1,1,0,1,242,tolcapone_0.04 uM_24 h_HELA,1,tolcapone_0.04 uM_24 h
b24,0.74,0.769231,uM,0.74 uM,24 h,24,h,HELA,BRD-K34713073,3,0.5078,212,0.331776,1.32287,"0.34,0.35,0.31",4.48639,5.84586,0.443372,0.520808,3.67,15.9058,1,1,BRD-K34713073,REP.B003_HELA_24H:L14,trt_cp,HELA,L14,REP.B003_HELA_24H_X1.A2_B24|REP.B003_HELA_24H_X2_B22|REP.B003_HELA_24H_X3_B22,REP.B003_HELA_24H_X1.A2_B24:L14|REP.B003_HELA_24H_X2_B22:L14|REP.B003_HELA_24H_X3_B22:L14,,REP,PD-123319,1,1,0,1,242,PD-123319_0.74 uM_24 h_HELA,1,PD-123319_0.74 uM_24 h
b23,10,10,uM,10 uM,24 h,24,h,HELA,BRD-K62996583,3,0.5835,331,0.444391,0,"0.31,0.34,0.35",0,0,0.504519,0.820601,20.02,79.644,1,1,BRD-K62996583,REP.A017_HELA_24H:H01,trt_cp,HELA,H01,REP.A017_HELA_24H_X1_B23|REP.A017_HELA_24H_X2_B23|REP.A017_HELA_24H_X3_B23,REP.A017_HELA_24H_X1_B23:H01|REP.A017_HELA_24H_X2_B23:H01|REP.A017_HELA_24H_X3_B23:H01,,REP,lidoflazine,1,1,0,1,242,lidoflazine_10 uM_24 h_HELA,1,lidoflazine_10 uM_24 h
