,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.7185846567153931,0.6920545697212219,0.6413102594539423,0.6293337772054277,0.7216257668711656,0.72280163599182,0.8511632680892944,0.8345892429351807,0.8024369213493858,0.7733921094514098,0.8096114519427402,0.7932600545330608,0.7264758944511414,0.7378799915313721,0.5206855535507202,0.3809983928948904,0.6626022494887526,0.6626022494887526
1,0.6657273769378662,0.6498274803161621,0.5727688388091584,0.5740434535073523,0.7001022494887525,0.7040644171779142,0.84479820728302,0.8271867632865906,0.7838216208900063,0.7598558328729751,0.8012084030488938,0.7875937286980232,0.7149154543876648,0.7269479036331177,0.4794166088104248,0.5416300905766587,0.6497188139059304,0.6497188139059304
2,0.7279928922653198,0.697504997253418,0.6179101441767583,0.6107828935844324,0.7107617586912066,0.7130879345603273,0.8331379294395447,0.844167172908783,0.7739580622034763,0.7825163330507706,0.7929261944599367,0.7988837764144513,0.7036216259002686,0.7215300798416138,0.5004222393035889,0.2941979950658772,0.6447597137014315,0.6447597137014315
3,0.6327980756759644,0.6066167950630188,0.544813553195999,0.5273889799022824,0.693021472392638,0.6850204498977505,0.8396640419960022,0.8335815072059631,0.7765347979946885,0.7636293848329163,0.7977412158393754,0.7898517382413087,0.6958891153335571,0.7298080921173096,0.44552382826805115,0.18329999726952134,0.6358128834355827,0.6358128834355827
4,0.7171646356582642,0.6936485767364502,0.5985529763956567,0.5786763046284661,0.7131646216768917,0.7,0.8551408052444458,0.8393667936325073,0.80652921140029,0.7682565122256637,0.8194366982710541,0.791402522154056,0.7350038290023804,0.7485945224761963,0.5428716540336609,0.6061370385110191,0.6529907975460123,0.6529907975460123
5,0.624267041683197,0.5923094749450684,0.5840418377104486,0.5580143492364493,0.710097137014315,0.6962423312883436,0.8545750379562378,0.8370451927185059,0.8051527297554071,0.7856971539462883,0.8174474809444134,0.8039195637355147,0.7208167314529419,0.7534290552139282,0.45602622628211975,0.5146621157063722,0.654422290388548,0.654422290388548
6,0.5570715665817261,0.5219309329986572,0.5058407333166868,0.475197025406902,0.6720092024539878,0.6572341513292435,0.8492563366889954,0.8241411447525024,0.7985675069826881,0.7726293876724732,0.814407882506042,0.7952709611451944,0.71333247423172,0.7378886938095093,0.3912511467933655,0.2620091465070761,0.6182770961145194,0.6182770961145194
7,0.6478063464164734,0.5977199673652649,0.6140769221864207,0.5748240964560194,0.7161042944785276,0.7000766871165645,0.8607399463653564,0.8149958848953247,0.8173508127388908,0.7730117119870609,0.8259155976947389,0.7983128834355828,0.6978201866149902,0.7429724335670471,0.4556507170200348,0.5708158177059824,0.6522750511247444,0.6522750511247444
8,0.5500733256340027,0.5288581848144531,0.48030965070992276,0.4638231449782507,0.6591002044989775,0.6564928425357873,0.8375384211540222,0.8245021104812622,0.7953477103038864,0.780119524336938,0.8104759248931029,0.8005964553510566,0.6943820714950562,0.7054482698440552,0.3736864924430847,0.1818503613144241,0.6099948875255624,0.6099948875255624
9,0.5642366409301758,0.5600342750549316,0.5085929153728029,0.5111834810187809,0.6726738241308793,0.6760736196319017,0.8377763628959656,0.8165165781974792,0.7832474353143908,0.7740603862125778,0.8000185908161369,0.7951942740286299,0.7214090824127197,0.715709388256073,0.4139716327190399,0.3306523543316723,0.6286298568507157,0.6286298568507157
