,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.7353278994560242,0.6986797451972961,0.6595980722368285,0.6331755129607602,0.729780163599182,0.7244120654396727,0.8345683813095093,0.8141816258430481,0.7790797311874674,0.7435849453493174,0.7994236846997584,0.7784168370824813,0.6933956742286682,0.7046399712562561,0.5206855535507202,0.3809983928948904,0.6626022494887526,0.6626022494887526
1,0.6763508319854736,0.6664588451385498,0.5875923607580871,0.594373394886168,0.7082055214723926,0.7153629856850715,0.8273966312408447,0.8043675422668457,0.7604186991612146,0.730263092908393,0.7897564603086077,0.7742160872528971,0.673868715763092,0.6920171976089478,0.4794166088104248,0.5416300905766587,0.6497188139059304,0.6497188139059304
2,0.7379961013793945,0.7117819786071777,0.6309706460639029,0.6304752401788275,0.7163854805725972,0.7207566462167689,0.8140925765037537,0.8257861733436584,0.750702231575982,0.7561720375296964,0.7829057445621862,0.7843302658486706,0.6663141846656799,0.692791759967804,0.5004222393035889,0.2941979950658772,0.6447597137014315,0.6447597137014315
3,0.6488169431686401,0.6280859112739563,0.5595134372335283,0.5494534595109687,0.697060327198364,0.6942484662576687,0.8209344744682312,0.8132440447807312,0.7504367733966328,0.7335176979667899,0.7849600297453059,0.7764314928425359,0.6529985070228577,0.684400200843811,0.44552382826805115,0.18329999726952134,0.6358128834355827,0.6358128834355827
4,0.7313767671585083,0.700671374797821,0.6133613822399717,0.5912415732976535,0.7173312883435583,0.7033486707566462,0.841673731803894,0.8206058144569397,0.7878882601535632,0.7413396984381639,0.808347276445436,0.7789877300613497,0.7042331099510193,0.7251626253128052,0.5428716540336609,0.6061370385110191,0.6529907975460123,0.6529907975460123
5,0.6401270031929016,0.5901301503181458,0.6040084867805353,0.5570443155778331,0.7190950920245399,0.696319018404908,0.8382619023323059,0.8178517818450928,0.7831491500734991,0.7581359376056203,0.8070273284997213,0.7910616905248806,0.681572437286377,0.7163057923316956,0.45602622628211975,0.5146621157063722,0.654422290388548,0.654422290388548
6,0.5744026303291321,0.5271995067596436,0.518343697799714,0.4772220356863282,0.6746421267893661,0.6610429447852761,0.8349781036376953,0.8037578463554382,0.7797192044313015,0.7464950397572174,0.8030488938464398,0.7824727334696661,0.670749843120575,0.7062728404998779,0.3912511467933655,0.2620091465070761,0.6182770961145194,0.6182770961145194
7,0.6552482843399048,0.606428325176239,0.6180536626344513,0.5854050348928033,0.7200153374233129,0.7048312883435582,0.8467777371406555,0.7952840328216553,0.7976550207178332,0.7466869430883384,0.8159137386131252,0.7863922972051806,0.6583166122436523,0.7102587819099426,0.4556507170200348,0.5708158177059824,0.6522750511247444,0.6522750511247444
8,0.5622410774230957,0.5457974076271057,0.4996678800064792,0.48202589267786655,0.6661809815950919,0.6631901840490797,0.8196006417274475,0.8042404651641846,0.7715871916922362,0.7527413951670566,0.7980293734894961,0.7868865030674848,0.6518821716308594,0.6645277142524719,0.3736864924430847,0.1818503613144241,0.6099948875255624,0.6099948875255624
9,0.5832251906394958,0.5669121146202087,0.5274890684561223,0.518131269387375,0.6820040899795501,0.6799335378323108,0.8204296231269836,0.7936261892318726,0.7603621201548921,0.7446512330255808,0.7891708496002976,0.7815013633265167,0.6802406311035156,0.6771931648254395,0.4139716327190399,0.3306523543316723,0.6286298568507157,0.6286298568507157
