,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.7144374847412109,0.6362873315811157,0.6446046916988848,0.5883936630652469,0.7243353783231083,0.7094580777096114,0.8136975169181824,0.7892428636550903,0.7486131337718765,0.7075170268607128,0.7835378323108384,0.7610088616223585,0.5365220308303833,0.5277004837989807,0.5206855535507202,0.46303116864283284,0.6627300613496933,0.6627300613496933
1,0.6591063737869263,0.6841793060302734,0.5344317375315774,0.5645467492930046,0.6845858895705522,0.7029141104294478,0.7966247200965881,0.7776277661323547,0.7103751263957274,0.6777803217014013,0.765235173824131,0.7525051124744376,0.5178731679916382,0.5489686131477356,0.4794166088104248,0.4203035512506793,0.6498466257668711,0.6498466257668711
2,0.766158401966095,0.7351008057594299,0.6637853034503485,0.647047752557783,0.7306492842535788,0.7304703476482618,0.7816838622093201,0.7984737157821655,0.7147007860710302,0.7122690247168184,0.7675776166573712,0.7643575323790048,0.5506490468978882,0.54936283826828,0.5004222393035889,0.43260756175577236,0.644836400817996,0.644836400817996
3,0.7056085467338562,0.6585555672645569,0.5486054916947094,0.5424443568849254,0.6890337423312884,0.6979294478527607,0.7917031049728394,0.7819147706031799,0.7068090381479275,0.6811033865960666,0.7662111916713144,0.7553254942058624,0.451092928647995,0.5106909871101379,0.44552382826805115,0.39339340574144455,0.6358895705521472,0.6358895705521472
4,0.7400118112564087,0.6748971939086914,0.6198688132620273,0.5947490972950693,0.723159509202454,0.7039366053169734,0.8039191365242004,0.7926347255706787,0.7397343132350759,0.6979146993513493,0.7876278118609406,0.7582396046353101,0.56743323802948,0.5916132926940918,0.5428716540336609,0.44250330575762253,0.6531441717791411,0.6531441717791411
5,0.6645042300224304,0.6485863327980042,0.5360799571971467,0.5498857079097796,0.6865030674846626,0.6935838445807772,0.7894026637077332,0.7850750088691711,0.710884303160642,0.7057105208921389,0.7715746421267893,0.7664110429447852,0.49123460054397583,0.5309549570083618,0.45602622628211975,0.4331634256700152,0.6545245398773006,0.6545245398773006
6,0.6810562610626221,0.6022640466690063,0.5646676730647441,0.5195283846532556,0.6992586912065439,0.6795501022494888,0.8147512078285217,0.7814397811889648,0.7452534088241354,0.715616865795582,0.7869120654396727,0.7684134287661896,0.4919745624065399,0.46871086955070496,0.3912511467933655,0.35391626058167847,0.6184049079754601,0.6184049079754601
7,0.7383970618247986,0.6658450961112976,0.6541284568339749,0.6125037601501434,0.7341257668711656,0.7162321063394683,0.8223337531089783,0.775759756565094,0.7581030414738646,0.7180147684811223,0.7973879903327757,0.7715576005453305,0.5124016404151917,0.5527799129486084,0.4556507170200348,0.433181901263805,0.6524284253578732,0.6524284253578732
8,0.6236677169799805,0.5539356470108032,0.4952931400108163,0.4713585140604219,0.667101226993865,0.6643149284253578,0.7673858404159546,0.7667617797851562,0.7006362935251981,0.7026211468506761,0.7627068228295223,0.7635565780504431,0.4633793830871582,0.4876566231250763,0.3736864924430847,0.33768846174922024,0.6101482617586912,0.6101482617586912
9,0.6446446180343628,0.5884151458740234,0.5542729421579657,0.5101089325531092,0.6914621676891615,0.6751278118609407,0.7885284423828125,0.7353962063789368,0.7136943585471645,0.6621107473548854,0.7680145008365865,0.7459781867757329,0.4999823570251465,0.4969934821128845,0.4139716327190399,0.372399279128891,0.6288087934560327,0.6288087934560327
