,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.7414795756340027,0.6914434432983398,0.6497724911108665,0.6184904570864813,0.7253834355828221,0.7189672801635992,0.8316101431846619,0.8041487336158752,0.7739900117741193,0.7320138889352457,0.79577988473694,0.7743950238582139,0.596319317817688,0.6003060936927795,0.5206855535507202,0.46303116864283284,0.6627300613496933,0.6627300613496933
1,0.6958189606666565,0.6975159645080566,0.586070580372336,0.5798548248145851,0.7026329243353784,0.7084867075664623,0.8173192143440247,0.8016186356544495,0.7494503561030259,0.7232791473397948,0.7847555307678006,0.7703306066803,0.5650213360786438,0.5887027978897095,0.4794166088104248,0.4203035512506793,0.6498466257668711,0.6498466257668711
2,0.7901615500450134,0.7492190599441528,0.6833949582886046,0.6661982353544792,0.738982617586912,0.7360685071574642,0.8026086091995239,0.8220471739768982,0.7434831510309919,0.755615612762187,0.7809351180516825,0.7850374914792094,0.5721654295921326,0.588112473487854,0.5004222393035889,0.43260756175577236,0.644836400817996,0.644836400817996
3,0.7215750217437744,0.6810819506645203,0.5852484007758394,0.5791616550788083,0.7065695296523516,0.7094069529652351,0.8110145330429077,0.8045450448989868,0.7400610066528847,0.72662775880125,0.7814370700873771,0.7725630538513975,0.5083333849906921,0.5632299780845642,0.44552382826805115,0.39339340574144455,0.6358895705521472,0.6358895705521472
4,0.7379940152168274,0.7008642554283142,0.6189301255352232,0.6063408855755318,0.7175613496932515,0.7129601226993865,0.8325107097625732,0.8110928535461426,0.7774343390220401,0.7341698469767562,0.8034857780256552,0.7752641445126108,0.6134995818138123,0.627141535282135,0.5428716540336609,0.44250330575762253,0.6531441717791411,0.6531441717791411
5,0.6940066814422607,0.6437904834747314,0.5926311723545823,0.5714503242130665,0.7119376278118609,0.7036554192229039,0.8293119072914124,0.813504159450531,0.775214922599208,0.7540987460976216,0.8027328499721139,0.7911468984321745,0.5664485692977905,0.6226947903633118,0.45602622628211975,0.4331634256700152,0.6545245398773006,0.6545245398773006
6,0.684384822845459,0.5897398591041565,0.5730690401765546,0.5268072141706919,0.6987474437627812,0.6782464212678937,0.8343703150749207,0.7982845902442932,0.7782321860017606,0.739926171601874,0.804889384643986,0.7817058623040218,0.5549317598342896,0.568244218826294,0.3912511467933655,0.35391626058167847,0.6184049079754601,0.6184049079754601
7,0.7351132035255432,0.6737054586410522,0.6840497041251441,0.6213927692116747,0.7499744376278119,0.7219325153374234,0.8433617353439331,0.7943241000175476,0.7946342121746155,0.7475194890326304,0.8139617029187582,0.7860173824130879,0.552556574344635,0.6043298840522766,0.4556507170200348,0.433181901263805,0.6524284253578732,0.6524284253578732
8,0.6616151332855225,0.6013764142990112,0.5387034644657239,0.5168936581404887,0.6843302658486708,0.6770194274028629,0.8204551935195923,0.8014243841171265,0.7695044379876916,0.7508524360713031,0.7983268265476855,0.7874744376278119,0.5381826758384705,0.5431374907493591,0.3736864924430847,0.33768846174922024,0.6101482617586912,0.6101482617586912
9,0.6489390134811401,0.6203970313072205,0.5610712981469768,0.5670520750609325,0.6941462167689162,0.7003323108384458,0.8086097240447998,0.7882558107376099,0.7470934186687648,0.737024750725935,0.783007994050939,0.7796693933197001,0.5757078528404236,0.5681262016296387,0.4139716327190399,0.372399279128891,0.6288087934560327,0.6288087934560327
