,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.6972590684890747,0.6024504899978638,0.6338696818677629,0.5600241068733688,0.7192484662576687,0.696881390593047,0.8112363219261169,0.7770780324935913,0.7454765949891564,0.681906625957853,0.7838631715932329,0.7485770279481936,0.5236064791679382,0.48583337664604187,0.5206855535507202,0.46303116864283284,0.6627300613496933,0.6627300613496933
1,0.6593989729881287,0.6768872141838074,0.542403144190587,0.5519346478810311,0.6883435582822086,0.6981339468302659,0.7834254503250122,0.7723235487937927,0.6978483358737378,0.6750883776224723,0.7602621305075292,0.7497955010224949,0.5195876955986023,0.5341081619262695,0.4794166088104248,0.4203035512506793,0.6498466257668711,0.6498466257668711
2,0.7613446712493896,0.7364615797996521,0.6354512322785177,0.6469780115265553,0.7181492842535787,0.7284764826175868,0.7636080980300903,0.7955190539360046,0.6856299397997395,0.7097225493009501,0.7521007622234617,0.7620228357191547,0.5229992270469666,0.5355960726737976,0.5004222393035889,0.43260756175577236,0.644836400817996,0.644836400817996
3,0.7208475470542908,0.6736138463020325,0.5769909881642237,0.570030320531254,0.7052147239263803,0.7061349693251534,0.7914185523986816,0.7861009836196899,0.7017692989703646,0.6905506232981933,0.7610987172336866,0.7583418541240629,0.4864334166049957,0.5101887583732605,0.44552382826805115,0.39339340574144455,0.6358895705521472,0.6358895705521472
4,0.7102519273757935,0.6626957654953003,0.5948276160089172,0.5811300506545367,0.7098159509202453,0.7023517382413088,0.803076982498169,0.7720733284950256,0.7345832913448767,0.6581358335905754,0.7834262874140175,0.743694614860259,0.5570518374443054,0.5712587237358093,0.5428716540336609,0.44250330575762253,0.6531441717791411,0.6531441717791411
5,0.6786137223243713,0.6495691537857056,0.5470532840419899,0.5627498595436748,0.6903629856850715,0.6989775051124745,0.7990478873252869,0.787028431892395,0.7249941665639859,0.7069781808885804,0.7802844394868934,0.7672034764826176,0.5193795561790466,0.5594282150268555,0.45602622628211975,0.4331634256700152,0.6545245398773006,0.6545245398773006
6,0.6575244665145874,0.5729678869247437,0.5300828732771062,0.4816524038641429,0.6819274028629858,0.6592280163599182,0.7861328721046448,0.7572071552276611,0.7057014623663099,0.6740906252121779,0.7692414947016175,0.7499488752556237,0.46014782786369324,0.4523434042930603,0.3912511467933655,0.35391626058167847,0.6184049079754601,0.6184049079754601
7,0.7056567072868347,0.613275945186615,0.6254959594178249,0.5494607099771154,0.7226482617586912,0.6907464212678937,0.7819119095802307,0.7291755676269531,0.7020356187900966,0.6587566228728815,0.7699386503067486,0.7417859577368779,0.473842978477478,0.5182703137397766,0.4556507170200348,0.433181901263805,0.6524284253578732,0.6524284253578732
8,0.6523598432540894,0.5804042220115662,0.5346485789441259,0.4925908834086288,0.6821319018404908,0.6656186094069529,0.7920666337013245,0.7688647508621216,0.7322208943932191,0.7012303932410906,0.7770031604387433,0.7605998636673483,0.4609977900981903,0.4797125458717346,0.3736864924430847,0.33768846174922024,0.6101482617586912,0.6101482617586912
9,0.6584132313728333,0.6089098453521729,0.5659539344740416,0.536160332680345,0.6941462167689162,0.6878067484662577,0.7995339035987854,0.7351292967796326,0.7293397781081754,0.6624621033416875,0.7743446737311769,0.7439502385821404,0.5011196136474609,0.5163823962211609,0.4139716327190399,0.372399279128891,0.6288087934560327,0.6288087934560327
