sig_id.x,conditionId,cmap_name,sig_id.y
CPC006_HA1E_24H:L01,GW-843682X_10 uM_24 h,GW-843682X,CPC006_VCAP_24H:BRD-K90382497-001-03-2:10
CPC006_HA1E_6H:BRD-K56411643-001-02-6:10,BRD-K56411643_10 uM_6 h,BRD-K56411643,CPC006_VCAP_6H:BRD-K56411643-001-02-6:10
CPC007_HA1E_6H:BRD-K73304092-001-05-1:10,BRD-K73304092_10 uM_6 h,BRD-K73304092,CPC007_VCAP_6H:L03
CPC001_HA1E_24H:BRD-K81209512-001-01-3:10,AG-494_10 uM_24 h,AG-494,CPC001_VCAP_24H:E19
CPC002_HA1E_24H:BRD-K93658967-001-01-7:10,aloisine_10 uM_24 h,aloisine,CPC002_VCAP_24H:BRD-K93658967-001-01-7:10
CPC006_HA1E_6H:BRD-K00615600-001-06-1:25,AG-14361_25 uM_6 h,AG-14361,CPC006_VCAP_6H:BRD-K00615600-001-06-1:25
CPC001_HA1E_24H:BRD-K12906962-001-02-1:10,dichlorobenzamil_10 uM_24 h,dichlorobenzamil,CPC001_VCAP_24H:B23
CPC007_HA1E_24H:BRD-A24021119-001-06-0:10,BRD-A24021119_10 uM_24 h,BRD-A24021119,ERG020_VCAP_24H:BRD-A24021119:10
CPC002_HA1E_24H:BRD-K91263825-001-03-6:10,nortriptyline_10 uM_24 h,nortriptyline,CPC002_VCAP_24H:BRD-K91263825-001-03-6:10
CPC005_HA1E_24H:BRD-K49049886-001-03-8:10,CGS-15943_10 uM_24 h,CGS-15943,CPC011_VCAP_24H:BRD-K49049886-001-05-3:10
CPC006_HA1E_6H:BRD-K68548958-001-01-2:20,C-646_20 uM_6 h,C-646,CPC006_VCAP_6H:BRD-K68548958-001-01-2:20
CPC002_HA1E_24H:BRD-K97399794-001-08-8:10,quercetin_10 uM_24 h,quercetin,CPC002_VCAP_24H:BRD-K97399794-001-08-8:10
CPC013_HA1E_6H:BRD-K51683034-001-01-4:10,BRD-K51683034_10 uM_6 h,BRD-K51683034,CPC013_VCAP_6H:BRD-K51683034-001-01-4:10
CPC001_HA1E_6H:BRD-K03816923-001-04-7:10,rottlerin_10 uM_6 h,rottlerin,CPC004_VCAP_6H:BRD-K39256324-001-01-5:10
CPC013_HA1E_6H:BRD-U82589721-000-01-4:10,HG-5-113-01_10 uM_6 h,HG-5-113-01,CPC013_VCAP_6H:BRD-U82589721-000-01-4:10
CPC006_HA1E_6H:BRD-K51575138-001-01-7:10,TPCA-1_10 uM_6 h,TPCA-1,CPC006_VCAP_6H:BRD-K51575138-001-01-7:10
CPC020_HA1E_6H:BRD-K78373679-001-01-1:10,Ro-3306_10 uM_6 h,Ro-3306,CPC020_VCAP_6H:BRD-K78373679-001-01-1:10
CPC006_HA1E_6H:BRD-K04887706-001-01-6:9.1,BRD-K04887706_10 uM_6 h,BRD-K04887706,CPC006_VCAP_6H:BRD-K04887706-001-01-6:9.1
CPC013_HA1E_6H:BRD-K61217870-001-01-6:10,BRD-K61217870_10 uM_6 h,BRD-K61217870,CPC013_VCAP_6H:BRD-K61217870-001-01-6:10
CPC006_HA1E_6H:BRD-K15563106-001-08-1:177.6,phloretin_200 uM_6 h,phloretin,CPC006_VCAP_6H:BRD-K15563106-001-08-1:177.6
CPC009_HA1E_6H:BRD-K83670234-001-01-1:10,BRD-K83670234_10 uM_6 h,BRD-K83670234,CPC009_VCAP_6H:BRD-K83670234-001-01-1:10
CPC006_HA1E_6H:BRD-K28296557-005-14-6:10,BRD-K28296557_10 uM_6 h,BRD-K28296557,CPC006_VCAP_6H:BRD-K28296557-005-14-6:10
CPC002_HA1E_24H:BRD-A20243730-001-01-4:10,danazol_10 uM_24 h,danazol,CPC001_VCAP_24H:D04
CPC002_HA1E_24H:BRD-A20243730-001-01-4:10,danazol_10 uM_24 h,danazol,CPC002_VCAP_24H:BRD-A20243730-001-01-4:10
CPC002_HA1E_24H:BRD-A35623999-001-04-0:10,CGP-37157_10 uM_24 h,CGP-37157,CPC002_VCAP_24H:BRD-A35623999-001-04-0:10
CPC020_HA1E_6H:BRD-K64517075-001-01-9:10,heliomycin_10 uM_6 h,heliomycin,CPC020_VCAP_6H:BRD-K64517075-001-01-9:10
CPC002_HA1E_24H:BRD-K37312348-001-06-9:10,kenpaullone_10 uM_24 h,kenpaullone,CPC002_VCAP_24H:BRD-K37312348-001-06-9:10
CPC007_HA1E_6H:BRD-K84203638-019-03-0:10,BRD-K84203638_10 uM_6 h,BRD-K84203638,CPC007_VCAP_6H:J21
CPC006_HA1E_6H:BRD-A18763547-300-04-8:10,BRD-A18763547_10 uM_6 h,BRD-A18763547,CPC006_VCAP_6H:BRD-A18763547-300-04-8:10
CPC006_HA1E_6H:BRD-K05649647-001-03-7:20,BRD-K05649647_20 uM_6 h,BRD-K05649647,CPC006_VCAP_6H:BRD-K05649647-001-03-7:20
CPC005_HA1E_24H:BRD-A63998256-001-02-3:10,helveticoside_10 uM_24 h,helveticoside,CPC005_VCAP_24H:BRD-A63998256-001-02-3:10
CPC006_HA1E_6H:BRD-K21672174-001-02-2:160,Ro-28-1675_150 uM_6 h,Ro-28-1675,CPC006_VCAP_6H:BRD-K21672174-001-02-2:160
CPC001_HA1E_24H:BRD-K25591257-001-01-2:10,resveratrol_10 uM_24 h,resveratrol,CPC001_VCAP_24H:I06
CPC006_HA1E_6H:BRD-K94325918-001-03-8:10,kinetin-riboside_10 uM_6 h,kinetin-riboside,CPC006_VCAP_6H:BRD-K94325918-001-03-8:10
CPC020_HA1E_6H:BRD-K11558771-001-07-1:10,droxinostat_10 uM_6 h,droxinostat,CPC020_VCAP_6H:BRD-K11558771-001-07-1:10
CPC009_HA1E_6H:BRD-K77547920-001-04-2:10,BRD-K77547920_10 uM_6 h,BRD-K77547920,CPC009_VCAP_6H:BRD-K77547920-001-04-2:10
CPC005_HA1E_24H:BRD-A45333398-001-01-7:10,periplocymarin_10 uM_24 h,periplocymarin,CPC005_VCAP_24H:BRD-A45333398-001-01-7:10
CPC009_HA1E_6H:BRD-K03829970-019-01-0:10,BRD-K03829970_10 uM_6 h,BRD-K03829970,CPC009_VCAP_6H:BRD-K03829970-019-01-0:10
CPC006_HA1E_6H:BRD-A58955223-001-01-2:10,sulforaphane_10 uM_6 h,sulforaphane,CPC006_VCAP_6H:BRD-A58955223-001-01-2:10
CPC002_HA1E_24H:BRD-K45479396-103-01-2:10,BP-554_10 uM_24 h,BP-554,CPC002_VCAP_24H:BRD-K45479396-103-01-2:10
REP.A014_HA1E_24H:D01,clofazimine_10 uM_24 h,clofazimine,CPC011_VCAP_24H:BRD-K56614220-001-15-8:10
REP.A002_HA1E_24H:M13,artesunate_10 uM_24 h,artesunate,CPC011_VCAP_24H:BRD-K79759031-001-05-4:10
REP.A003_HA1E_24H:G19,oxfendazole_10 uM_24 h,oxfendazole,CPC004_VCAP_24H:H19
PBIOA017_HA1E_24H:P13,masitinib_10 uM_24 h,masitinib,CPC014_VCAP_24H:BRD-K71035033-001-01-4:10
PBIOA020_HA1E_24H:B07,KU-55933_10 uM_24 h,KU-55933,CPC014_VCAP_24H:BRD-K25311561-001-02-4:10
PBIOA019_HA1E_24H:P01,exemestane_10 uM_24 h,exemestane,CPC004_VCAP_24H:L16
PBIOA019_HA1E_24H:P01,exemestane_10 uM_24 h,exemestane,CPC011_VCAP_24H:BRD-K33425534-001-06-7:10
