sig_id.x,conditionId,cmap_name,sig_id.y
DOSBIO001_A375_24H:BRD-K11169037:10.0519,BRD-K11169037_10 uM_24 h,BRD-K11169037,DOSBIO001_HT29_24H:BRD-K11169037:10.0519
PCL001_A375_24H:BRD-K59023263:3.33,BRD-K59023263_3.33 uM_24 h,BRD-K59023263,PCL001_HT29_24H:BRD-K59023263:3.33
CPC018_A375_6H:BRD-K88329126-001-01-0:10,BRD-K88329126_10 uM_6 h,BRD-K88329126,CPC018_HT29_6H:BRD-K88329126-001-01-0:10
CPC019_A375_6H:BRD-K46373671-001-01-8:10,BRD-K46373671_10 uM_6 h,BRD-K46373671,CPC019_HT29_6H:BRD-K46373671-001-01-8:10
CPC006_A375_6H:J23,tozasertib_10 uM_6 h,tozasertib,CPC006_HT29_6H:J23
CPC010_A375_6H:M14,BRD-A18725729_10 uM_6 h,BRD-A18725729,CPC010_HT29_6H:BRD-A18725729-001-08-2:10
CPC019_A375_6H:BRD-K00007652-001-01-9:10,BRD-K00007652_10 uM_6 h,BRD-K00007652,CPC019_HT29_6H:BRD-K00007652-001-01-9:10
CPC008_A375_6H:L02,BRD-K38061943_10 uM_6 h,BRD-K38061943,CPC008_HT29_6H:BRD-K38061943-019-01-3:10
CPC020_A375_6H:BRD-A50774520-001-01-5:10,CVF-SUMO-11_10 uM_6 h,CVF-SUMO-11,CPC020_HT29_6H:BRD-A50774520-001-01-5:10
CPC008_A375_6H:N21,VU-0418934-2_10 uM_6 h,VU-0418934-2,CPC008_HT29_6H:BRD-K89093471-001-03-8:10
CPC012_A375_6H:P04,SPB02303_10 uM_6 h,SPB02303,CPC012_HT29_6H:BRD-K99532291-001-03-1:10
CPC008_A375_6H:J10,BRD-K30351863_10 uM_6 h,BRD-K30351863,CPC008_HT29_6H:BRD-K30351863-019-01-2:10
CPC012_A375_6H:A09,BRD-K07023879_10 uM_6 h,BRD-K07023879,CPC012_HT29_6H:BRD-K07023879-001-01-6:10
CPC005_A375_24H:BRD-A81772229-001-01-6:10,simvastatin_10 uM_24 h,simvastatin,PBIOA015_HT29_24H:P07
CPC005_A375_24H:BRD-K49049886-001-03-8:10,CGS-15943_10 uM_24 h,CGS-15943,CPC005_HT29_24H:BRD-K49049886-001-03-8:10
CPC004_A375_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,cycloheximide,CPC004_HT29_6H:BRD-A62184259-001-02-8:10
CPC004_A375_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,cycloheximide,CPC018_HT29_6H:BRD-K36055864-001-09-3:10
CPC009_A375_6H:BRD-K00313977-019-01-1:10,BRD-K00313977_10 uM_6 h,BRD-K00313977,CPC009_HT29_6H:BRD-K00313977-019-01-1:10
CPC006_A375_6H:G21,mepacrine_10 uM_6 h,mepacrine,CPC006_HT29_6H:G21
