sig_id.x,conditionId,cmap_name,sig_id.y
CPD002_MCF7_24H:BRD-K92923799-001-01-0:10,digitoxigenin_10 uM_24 h,digitoxigenin,CPD002_PC3_24H:BRD-K92923799-001-01-0:10
DOSBIO002_MCF7_24H:BRD-K74316684:9.93637,BRD-K74316684_10 uM_24 h,BRD-K74316684,DOSBIO002_PC3_24H:BRD-K74316684:9.93637
CPD002_MCF7_24H:BRD-K60507178-001-01-0:10,BRD-K60507178_10 uM_24 h,BRD-K60507178,CPD002_PC3_24H:BRD-K60507178-001-01-0:10
HOG003_MCF7_24H:BRD-A47829399-001-01-1:10,artesunate_10 uM_24 h,artesunate,CPC011_PC3_24H:BRD-K79759031-001-05-4:10
DOSBIO002_MCF7_24H:BRD-K85806228:10.0786,BRD-K85806228_10 uM_24 h,BRD-K85806228,DOSBIO002_PC3_24H:BRD-K85806228:10.0786
CPC006_MCF7_24H:K21,calpeptin_10 uM_24 h,calpeptin,CPC006_PC3_24H:K21
CPC007_MCF7_6H:BRD-A93942655-001-02-2:10,BRD-A93942655_10 uM_6 h,BRD-A93942655,CPC007_PC3_6H:BRD-A93942655-001-02-2:10
CPC013_MCF7_24H:BRD-K83336168-001-01-9:10,MD-040_10 uM_24 h,MD-040,CPC013_PC3_24H:BRD-K83336168-001-01-9:10
CPC006_MCF7_24H:O24,KO-143_40 uM_24 h,KO-143,CPC006_PC3_24H:O24
CPC006_MCF7_6H:BRD-K67844266-001-01-3:11.1,MLN-4924_12 uM_6 h,MLN-4924,CPC006_PC3_6H:BRD-K67844266-001-01-3:11.1
CPC015_MCF7_24H:BRD-A70649075-008-17-5:10,sulconazole_10 uM_24 h,sulconazole,CPC003_PC3_24H:BRD-A70649075-008-17-5:10
CPC013_MCF7_24H:BRD-K51608872-001-07-3:10,BRD-K51608872_10 uM_24 h,BRD-K51608872,PBIOA014_PC3_24H:H19
CPC006_MCF7_6H:BRD-K07303502-001-02-5:80,BRD-K07303502_80 uM_6 h,BRD-K07303502,CPC006_PC3_6H:BRD-K07303502-001-02-5:80
CPC013_MCF7_24H:BRD-A95820578-001-01-4:10,BRD-A95820578_10 uM_24 h,BRD-A95820578,CPC013_PC3_24H:BRD-A95820578-001-01-4:10
CPC013_MCF7_6H:BRD-K83643280-001-01-1:10,BG-FA-0953_10 uM_6 h,BG-FA-0953,CPC013_PC3_6H:BRD-K83643280-001-01-1:10
CPC016_MCF7_6H:BRD-A82371568-001-01-5:10,clofarabine_10 uM_6 h,clofarabine,CPC001_PC3_6H:BRD-A82371568-001-01-5:10
CPC006_MCF7_6H:BRD-K74148702-001-03-8:48,curcumin_50 uM_6 h,curcumin,CPC006_PC3_6H:BRD-K74148702-001-03-8:48
CPC012_MCF7_24H:BRD-K07403598-001-01-0:10,CAY-10470_10 uM_24 h,CAY-10470,CPC012_PC3_24H:BRD-K07403598-001-01-0:10
CPC014_MCF7_6H:L15,H-7_10 uM_6 h,H-7,CPC014_PC3_6H:BRD-A55756846-001-16-2:10
CPC017_MCF7_6H:BRD-K06426971-001-01-9:10,ryuvidine_10 uM_6 h,ryuvidine,CPC001_PC3_6H:BRD-K06426971-001-01-9:10
CPC019_MCF7_6H:BRD-K60067222-001-01-1:10,BRD-K60067222_10 uM_6 h,BRD-K60067222,CPC019_PC3_6H:BRD-K60067222-001-01-1:10
CPC016_MCF7_24H:BRD-K37312348-001-06-9:10,kenpaullone_10 uM_24 h,kenpaullone,CPC002_PC3_24H:BRD-K37312348-001-06-9:10
CPC014_MCF7_6H:O09,BRD-K07061353_10 uM_6 h,BRD-K07061353,CPC014_PC3_6H:BRD-K07061353-001-01-1:10
CPC014_MCF7_24H:BRD-M64432851-001-01-9:10,sunitinib_10 uM_24 h,sunitinib,PBIOA016_PC3_24H:F19
CPC020_MCF7_6H:BRD-A93393712-001-01-1:10,CVF-SUMO-14_10 uM_6 h,CVF-SUMO-14,CPC020_PC3_6H:BRD-A93393712-001-01-1:10
