sig_id.x,conditionId,cmap_name,sig_id.y
CPD001_PC3_24H:BRD-K86858124-001-01-2:10,paclitaxel_10 uM_24 h,paclitaxel,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10
CPD002_PC3_24H:BRD-K40476324-001-01-6:10,digoxin_10 uM_24 h,digoxin,CPC001_HA1E_24H:BRD-K23478508-001-03-7:10
POL001_PC3_24H:M07,PD-198306_10 uM_24 h,PD-198306,CPC002_HA1E_24H:BRD-K88677950-001-01-3:10
CPD002_PC3_24H:BRD-K32403583-001-01-6:10,mevastatin_10 uM_24 h,mevastatin,CPC001_HA1E_24H:BRD-K94441233-001-03-1:10
POL001_PC3_24H:H13,WYE-125132_10 uM_24 h,WYE-125132,LJP006_HA1E_24H:L07
DOSBIO002_PC3_24H:BRD-K74316684:9.93637,BRD-K74316684_10 uM_24 h,BRD-K74316684,DOSVAL004_HA1E_24H:BRD-K74316684:10
DOSBIO001_PC3_24H:BRD-K96041907:10.2154,BRD-K96041907_10 uM_24 h,BRD-K96041907,DOSVAL003_HA1E_24H:BRD-K96041907:10
ASG002_PC3_24H:H10,digoxin_10 uM_24 h,digoxin,CPC001_HA1E_24H:BRD-K23478508-001-03-7:10
CPC005_PC3_24H:BRD-K50464341-001-02-6:10,berbamine_10 uM_24 h,berbamine,CPC005_HA1E_24H:BRD-K50464341-001-02-6:10
CPC006_PC3_6H:BRD-K28296557-005-14-6:10,BRD-K28296557_10 uM_6 h,BRD-K28296557,CPC006_HA1E_6H:BRD-K28296557-005-14-6:10
CPC004_PC3_6H:BRD-K39120595-304-03-9:10,bithionol_10 uM_6 h,bithionol,CPC004_HA1E_6H:BRD-K39120595-304-03-9:10
CPC004_PC3_24H:BRD-A68930007-001-03-1:10,ouabain_10 uM_24 h,ouabain,CPC004_HA1E_24H:BRD-A68930007-001-03-1:10
CPC009_PC3_6H:G14,BRD-A11087911_10 uM_6 h,BRD-A11087911,CPC009_HA1E_6H:BRD-A11087911-001-05-8:10
CPC006_PC3_24H:I05,ingenol_10 uM_24 h,ingenol,CPC006_HA1E_24H:I05
CPC001_PC3_6H:BRD-K11927976-050-01-1:10,ER-27319_10 uM_6 h,ER-27319,CPC001_HA1E_6H:BRD-K11927976-050-01-1:10
CPC001_PC3_24H:C02,T-98475_10 uM_24 h,T-98475,CPC001_HA1E_24H:BRD-K62221994-001-01-8:10
CPC003_PC3_24H:BRD-K28168037-001-01-3:10,fenretinide_10 uM_24 h,fenretinide,PBIOA016_HA1E_24H:C13
CPC001_PC3_6H:BRD-K15935639-001-02-0:10,z-leu3-VS_10 uM_6 h,z-leu3-VS,CPC001_HA1E_6H:BRD-K15935639-001-02-0:10
CPC007_PC3_24H:BRD-K73610817-001-06-3:10,BRD-K73610817_10 uM_24 h,BRD-K73610817,CPC007_HA1E_24H:BRD-K73610817-001-06-3:10
CPC004_PC3_6H:BRD-K03109492-001-01-4:10,NSC-663284_10 uM_6 h,NSC-663284,CPC004_HA1E_6H:BRD-K03109492-001-01-4:10
CPC010_PC3_6H:BRD-K70578146-001-03-4:10,dactinomycin_10 uM_6 h,dactinomycin,CPC010_HA1E_6H:BRD-K70578146-001-03-4:10
CPC002_PC3_24H:BRD-K32501161-300-04-7:10,vanoxerine_10 uM_24 h,vanoxerine,CPC002_HA1E_24H:BRD-K32501161-300-04-7:10
CPC001_PC3_24H:I13,mevastatin_10 uM_24 h,mevastatin,CPC001_HA1E_24H:BRD-K94441233-001-03-1:10
CPC004_PC3_24H:BRD-K88741031-001-01-0:10,BRD-K88741031_10 uM_24 h,BRD-K88741031,CPC004_HA1E_24H:BRD-K88741031-001-01-0:10
CPC013_PC3_6H:BRD-K18163752-001-01-9:10,BRD-K18163752_10 uM_6 h,BRD-K18163752,CPC013_HA1E_6H:BRD-K18163752-001-01-9:10
CPC008_PC3_24H:BRD-K03816923-001-07-0:10,rottlerin_10 uM_24 h,rottlerin,CPC004_HA1E_24H:BRD-K39256324-001-01-5:10
CPC009_PC3_6H:I13,BRD-K55844427_10 uM_6 h,BRD-K55844427,CPC009_HA1E_6H:BRD-K55844427-019-01-5:10
CPC013_PC3_6H:BRD-K29733039-001-01-1:10,deforolimus_10 uM_6 h,deforolimus,CPC013_HA1E_6H:BRD-K29733039-001-01-1:10
CPC006_PC3_24H:M20,serdemetan_10 uM_24 h,serdemetan,CPC006_HA1E_24H:M20
CPC006_PC3_24H:F17,teniposide_1.25 uM_24 h,teniposide,CPC006_HA1E_24H:F17
CPC006_PC3_6H:BRD-K18190982-002-01-2:44.4,COT-10b_40 uM_6 h,COT-10b,CPC006_HA1E_6H:BRD-K18190982-002-01-2:44.4
CPC006_PC3_6H:BRD-K67844266-001-01-3:11.1,MLN-4924_12 uM_6 h,MLN-4924,CPC006_HA1E_6H:BRD-K67844266-001-01-3:11.1
CPC019_PC3_6H:BRD-K38340366-001-06-6:10,MW-STK33-1C_10 uM_6 h,MW-STK33-1C,CPC019_HA1E_6H:BRD-K38340366-001-06-6:10
CPC004_PC3_24H:BRD-A28746609-001-05-7:10,paclitaxel_10 uM_24 h,paclitaxel,CPC001_HA1E_24H:BRD-A23723433-001-01-2:10
CPC002_PC3_24H:BRD-A84189516-001-01-2:10,baccatin-III_10 uM_24 h,baccatin-III,CPC002_HA1E_24H:BRD-A84189516-001-01-2:10
CPC012_PC3_6H:BRD-K01614657-001-01-6:10,BRD-K01614657_10 uM_6 h,BRD-K01614657,CPC012_HA1E_6H:BRD-K01614657-001-01-6:10
CPC014_PC3_6H:BRD-K94294671-003-01-3:10,OSI-027_10 uM_6 h,OSI-027,CPC014_HA1E_6H:BRD-K94294671-003-01-3:10
CPC001_PC3_6H:BRD-K48029790-001-01-0:10,OBAA_10 uM_6 h,OBAA,CPC001_HA1E_6H:BRD-K48029790-001-01-0:10
CPC014_PC3_6H:BRD-K74733595-001-02-9:10,BRD-K74733595_10 uM_6 h,BRD-K74733595,CPC014_HA1E_6H:BRD-K74733595-001-02-9:10
