bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b35,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.1553,144,0.151202,19.6065,"0.05,0.48,0.48",48.0196,35.6499,0.000146092,0.229782,13.86,61.0106,0,1,CMAP-000,XPR010_AGS.311_96H:D21,ctl_untrt,AGS,D21,XPR010_AGS.311_96H_X1_B35|XPR010_AGS.311_96H_X2_B35|XPR010_AGS.311_96H_X3.L2_B36,XPR010_AGS.311_96H_X1_B35:D21|XPR010_AGS.311_96H_X2_B35:D21|XPR010_AGS.311_96H_X3.L2_B36:D21,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.4478,234,0.32731,0.157516,"0.37,0.31,0.31",0.677933,1.89462,0.447179,0.593302,8.51,34.3956,1,1,CMAP-000,XPR015_AGS.311_96H:L24,ctl_untrt,AGS,L24,XPR015_AGS.311_96H_X1_B36|XPR015_AGS.311_96H_X2_B36|XPR015_AGS.311_96H_X3_B36,XPR015_AGS.311_96H_X1_B36:L24|XPR015_AGS.311_96H_X2_B36:L24|XPR015_AGS.311_96H_X3_B36:L24,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.2648,315,0.292055,4.9024,"0.31,0.35,0.34",7.27357,19.3167,0.230849,0.438778,9.23,38.2142,0,1,CMAP-000,XPR016_AGS.311_96H:L01,ctl_untrt,AGS,L01,XPR016_AGS.311_96H_X1_B36|XPR016_AGS.311_96H_X2_B36|XPR016_AGS.311_96H_X3_B36,XPR016_AGS.311_96H_X1_B36:L01|XPR016_AGS.311_96H_X2_B36:L01|XPR016_AGS.311_96H_X3_B36:L01,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b40,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.1867,92,0.132516,12.2558,"0.43,0.50,0.07",40.4741,46.596,0.0364807,0.132699,16.91,71.5762,0,1,CMAP-000,XPR033_AGS.311_96H:N15,ctl_untrt,AGS,N15,XPR033_AGS.311_96H_X1_B40|XPR033_AGS.311_96H_X2_B40|XPR033_AGS.311_96H_X3_B40,XPR033_AGS.311_96H_X1_B40:N15|XPR033_AGS.311_96H_X2_B40:N15|XPR033_AGS.311_96H_X3_B40:N15,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b35,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.25,93,0.175543,4,"0.34,0.42,0.25",15,43.5,0.175775,0.351716,0,0,0,1,CMAP-000,XPR008_AGS.311_96H:L23,ctl_untrt,AGS,L23,XPR008_AGS.311_96H_X1_B35|XPR008_AGS.311_96H_X2.L2.A2_B38|XPR008_AGS.311_96H_X3_B35,XPR008_AGS.311_96H_X1_B35:L23|XPR008_AGS.311_96H_X2.L2.A2_B38:L23|XPR008_AGS.311_96H_X3_B35:L23,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.2339,187,0.211475,19.5133,"0.03,0.48,0.48",64.418,78.1085,-0.0709528,-0.187945,5.36,20.5857,0,1,CMAP-000,XPR021_AGS.311_96H:F05,ctl_untrt,AGS,F05,XPR021_AGS.311_96H_X1_B36|XPR021_AGS.311_96H_X2_B36|XPR021_AGS.311_96H_X3_B36,XPR021_AGS.311_96H_X1_B36:F05|XPR021_AGS.311_96H_X2_B36:F05|XPR021_AGS.311_96H_X3_B36:F05,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b36,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.2901,84,0.157846,1.13132,"0.31,0.41,0.29",6.63123,14.9097,0.264799,0.382839,8.09,32.0701,0,1,CMAP-000,XPR022_AGS.311_96H:O17,ctl_untrt,AGS,O17,XPR022_AGS.311_96H_X1_B36|XPR022_AGS.311_96H_X2_B36|XPR022_AGS.311_96H_X3_B36,XPR022_AGS.311_96H_X1_B36:O17|XPR022_AGS.311_96H_X2_B36:O17|XPR022_AGS.311_96H_X3_B36:O17,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.2625,122,0.180951,1.65929,"0.40,0.31,0.29",6.91068,3.73637,0.24576,0.459194,13.23,58.4266,1,1,CMAP-000,XPR023_AGS.311_96H:E24,ctl_untrt,AGS,E24,XPR023_AGS.311_96H_X1_B37|XPR023_AGS.311_96H_X2_B37|XPR023_AGS.311_96H_X3_B37,XPR023_AGS.311_96H_X1_B37:E24|XPR023_AGS.311_96H_X2_B37:E24|XPR023_AGS.311_96H_X3_B37:E24,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.1375,69,0.0985008,11.5044,"0.34,0.16,0.50",31.1215,34.8357,0.0765007,0.336957,13.09,57.795,0,1,CMAP-000,XPR025_AGS.311_96H:I12,ctl_untrt,AGS,I12,XPR025_AGS.311_96H_X1_B37|XPR025_AGS.311_96H_X2_B37|XPR025_AGS.311_96H_X3_B37,XPR025_AGS.311_96H_X1_B37:I12|XPR025_AGS.311_96H_X2_B37:I12|XPR025_AGS.311_96H_X3_B37:I12,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
b37,,,Unknown,"",96 h,96,h,AGS.311,CMAP-000,3,0.2717,134,0.192946,6.37869,"0.13,0.43,0.45",27.5157,33.0241,0.0684078,0.213403,13.63,59.8909,0,1,CMAP-000,XPR026_AGS.311_96H:G21,ctl_untrt,AGS,G21,XPR026_AGS.311_96H_X1_B37|XPR026_AGS.311_96H_X2_B37|XPR026_AGS.311_96H_X3_B37,XPR026_AGS.311_96H_X1_B37:G21|XPR026_AGS.311_96H_X2_B37:G21|XPR026_AGS.311_96H_X3_B37:G21,,XPR,UnTrt,0,0,0,1,238,UnTrt__96 h_AGS,238,UnTrt__96 h
