sig_id.x,conditionId,cmap_name,sig_id.y
POL001_HT29_24H:L05,BMS-387032_0.125 uM_24 h,BMS-387032,POL001_MCF7_24H:L05
PCL001_HT29_24H:BRD-A18497530:1.11,5-iodotubercidin_1.11 uM_24 h,5-iodotubercidin,PCL001_MCF7_24H:BRD-A18497530:1.11
DOSBIO001_HT29_24H:BRD-K39597586:9.9142,BRD-K39597586_10 uM_24 h,BRD-K39597586,DOSBIO001_MCF7_24H:BRD-K39597586:9.9142
PCL001_HT29_24H:BRD-K77620628:10,BRD-K77620628_10 uM_24 h,BRD-K77620628,PCL001_MCF7_24H:BRD-K77620628:10
DOSBIO001_HT29_24H:BRD-K95208083:10.0207,SA-1457472_10 uM_24 h,SA-1457472,DOSBIO001_MCF7_24H:BRD-K95208083:10.0207
PCL001_HT29_24H:BRD-K24821794:10,SGC-CBP30_10 uM_24 h,SGC-CBP30,PCL001_MCF7_24H:BRD-K24821794:10
PCL001_HT29_24H:BRD-K30842649:10,BRD-K30842649_10 uM_24 h,BRD-K30842649,PCL001_MCF7_24H:BRD-K30842649:10
PCL001_HT29_24H:BRD-K21532219:10,UMB-32_10 uM_24 h,UMB-32,PCL001_MCF7_24H:BRD-K21532219:10
PCL001_HT29_24H:BRD-K43471985:10,OTX-015_10 uM_24 h,OTX-015,MUC.CP008_MCF7_24H:H01
DOSBIO002_HT29_24H:BRD-K67236950:10.6884,BRD-K67236950_10 uM_24 h,BRD-K67236950,DOSBIO002_MCF7_24H:BRD-K67236950:10.6884
DOSBIO002_HT29_24H:BRD-K85806228:10.0786,BRD-K85806228_10 uM_24 h,BRD-K85806228,DOSBIO002_MCF7_24H:BRD-K85806228:10.0786
DOSBIO002_HT29_24H:BRD-K37184875:10.0483,BRD-K37184875_10 uM_24 h,BRD-K37184875,DOSBIO002_MCF7_24H:BRD-K37184875:10.0483
DOSBIO001_HT29_24H:BRD-K74318028:10.53,BRD-K74318028_10 uM_24 h,BRD-K74318028,DOSBIO001_MCF7_24H:BRD-K74318028:10.53
CPC005_HT29_24H:BRD-K50841342-001-01-6:10,PAC-1_10 uM_24 h,PAC-1,CPC006_MCF7_24H:O10
CPC018_HT29_6H:BRD-K63606607-001-01-8:10,bufalin_10 uM_6 h,bufalin,CPC018_MCF7_6H:BRD-K63606607-001-01-8:10
CPC007_HT29_6H:BRD-K03067624-003-19-3:10,emetine_10 uM_6 h,emetine,CPC004_MCF7_6H:BRD-A25687296-300-03-5:10
CPC006_HT29_24H:BRD-K33272502-001-01-2:40,DG-041_40 uM_24 h,DG-041,CPC006_MCF7_24H:N02
CPC004_HT29_6H:BRD-A62184259-001-02-8:10,cycloheximide_10 uM_6 h,cycloheximide,CPC017_MCF7_6H:BRD-A62184259-001-02-8:10
