sig_id.x,conditionId,cmap_name,sig_id.y
CPC006_HA1E_24H:L01,GW-843682X_10 uM_24 h,GW-843682X,CPC006_VCAP_24H:BRD-K90382497-001-03-2:10
CPC001_HA1E_24H:BRD-K81209512-001-01-3:10,AG-494_10 uM_24 h,AG-494,CPC001_VCAP_24H:E19
CPC002_HA1E_24H:BRD-K93658967-001-01-7:10,aloisine_10 uM_24 h,aloisine,CPC002_VCAP_24H:BRD-K93658967-001-01-7:10
CPC007_HA1E_24H:BRD-K71265179-001-07-8:10,BRD-K71265179_10 uM_24 h,BRD-K71265179,CPC007_VCAP_24H:B05
CPC006_HA1E_6H:BRD-K00615600-001-06-1:25,AG-14361_25 uM_6 h,AG-14361,CPC006_VCAP_6H:BRD-K00615600-001-06-1:25
CPC013_HA1E_6H:BRD-K51683034-001-01-4:10,BRD-K51683034_10 uM_6 h,BRD-K51683034,CPC013_VCAP_6H:BRD-K51683034-001-01-4:10
CPC020_HA1E_6H:BRD-K78373679-001-01-1:10,Ro-3306_10 uM_6 h,Ro-3306,CPC020_VCAP_6H:BRD-K78373679-001-01-1:10
CPC001_HA1E_6H:BRD-K04546108-066-01-5:10,BRD-K04546108_10 uM_6 h,BRD-K04546108,CPC001_VCAP_6H:P15
CPC002_HA1E_24H:BRD-K32501161-300-04-7:10,vanoxerine_10 uM_24 h,vanoxerine,CPC002_VCAP_24H:BRD-K32501161-300-04-7:10
CPC006_HA1E_6H:BRD-K28296557-005-14-6:10,BRD-K28296557_10 uM_6 h,BRD-K28296557,CPC006_VCAP_6H:BRD-K28296557-005-14-6:10
CPC002_HA1E_24H:BRD-M00539986-051-01-1:10,formoterol_10 uM_24 h,formoterol,CPC002_VCAP_24H:BRD-M00539986-051-01-1:10
CPC002_HA1E_24H:BRD-M00539986-051-01-1:10,formoterol_10 uM_24 h,formoterol,ERG020_VCAP_24H:BRD-K54006094:10
CPC002_HA1E_24H:BRD-K18619710-001-03-7:10,digoxigenin_10 uM_24 h,digoxigenin,CPC002_VCAP_24H:BRD-K18619710-001-03-7:10
CPC006_HA1E_6H:BRD-A36275421-001-11-1:10,BRD-A36275421_10 uM_6 h,BRD-A36275421,CPC006_VCAP_6H:BRD-A36275421-001-11-1:10
CPC002_HA1E_24H:BRD-K37312348-001-06-9:10,kenpaullone_10 uM_24 h,kenpaullone,CPC002_VCAP_24H:BRD-K37312348-001-06-9:10
CPC007_HA1E_24H:BRD-A47816767-001-11-1:10,BRD-A47816767_10 uM_24 h,BRD-A47816767,CPC007_VCAP_24H:J09
CPC019_HA1E_6H:BRD-K74155249-001-01-7:10,BRD-K74155249_10 uM_6 h,BRD-K74155249,CPC019_VCAP_6H:BRD-K74155249-001-01-7:10
PBIOA017_HA1E_24H:P13,masitinib_10 uM_24 h,masitinib,CPC014_VCAP_24H:BRD-K71035033-001-01-4:10
